user_id,ad_source,campaign,campaign_id,platform,country,total_revenue,purchase_count,first_purchase_date,last_purchase_date,ltv_usd
100306,google,unknown,GO59778,android,BE,170.0,1,2025-08-26,2025-08-26,170.0
100307,google,unknown,GO97282,ios,RO,160.0,1,2025-06-02,2025-06-02,160.0
100308,affiliate,unknown,AF35940,android,IT,355.0,1,2025-02-26,2025-02-26,355.0
100309,affiliate,unknown,AF77497,ios,EE,140.0,1,2025-12-21,2025-12-21,140.0
100310,affiliate,unknown,AF21148,android,MT,35.0,1,2025-01-02,2025-01-02,35.0
100311,tiktok,unknown,TI79960,ios,HR,50.0,1,2025-07-05,2025-07-05,50.0
100312,affiliate,unknown,AF98697,ios,CY,190.0,1,2025-11-16,2025-11-16,190.0
100313,instagram,unknown,IN98011,android,BG,45.0,1,2025-04-29,2025-04-29,45.0
100314,instagram,unknown,IN81430,ios,ES,25.0,1,2025-01-28,2025-01-28,25.0
100315,twitter,unknown,TW59990,android,SK,135.0,1,2025-03-23,2025-03-23,135.0
100316,tiktok,unknown,TI93222,android,HR,80.0,1,2025-04-08,2025-04-08,80.0
100317,affiliate,unknown,AF13327,android,FR,230.0,1,2025-03-29,2025-03-29,230.0
100318,google,unknown,GO14382,android,LT,30.0,1,2025-12-14,2025-12-14,30.0
100319,tiktok,unknown,TI70776,android,BG,65.0,1,2025-12-07,2025-12-07,65.0
100320,tiktok,unknown,TI79634,ios,SK,90.0,1,2025-08-28,2025-08-28,90.0
100321,twitter,unknown,TW76548,android,FI,210.0,1,2025-09-28,2025-09-28,210.0
100322,facebook,unknown,FA14406,ios,EE,40.0,1,2025-05-20,2025-05-20,40.0
100323,affiliate,unknown,AF65970,ios,SE,525.0,1,2025-02-07,2025-02-07,525.0
100324,twitter,unknown,TW10405,android,BE,130.0,1,2025-06-11,2025-06-11,130.0
100325,tiktok,unknown,TI70955,ios,LT,10.0,1,2025-04-06,2025-04-06,10.0
100326,google,unknown,GO46121,android,CZ,170.0,1,2025-10-05,2025-10-05,170.0
100327,affiliate,unknown,AF70444,android,SE,165.0,1,2025-08-11,2025-08-11,165.0
100328,facebook,unknown,FA86749,android,LV,50.0,1,2025-06-01,2025-06-01,50.0
100329,tiktok,unknown,TI86800,android,DE,60.0,1,2025-10-12,2025-10-12,60.0
100330,affiliate,unknown,AF63128,android,HR,145.0,1,2025-09-17,2025-09-17,145.0
100331,google,unknown,GO34733,ios,IE,240.0,1,2025-02-11,2025-02-11,240.0
100332,google,unknown,GO26883,android,PT,30.0,1,2025-11-13,2025-11-13,30.0
100333,twitter,unknown,TW40773,android,BE,170.0,1,2025-09-04,2025-09-04,170.0
100334,facebook,unknown,FA82668,android,DE,215.0,1,2025-06-05,2025-06-05,215.0
100335,google,unknown,GO36672,android,HR,75.0,1,2025-08-21,2025-08-21,75.0
100336,twitter,unknown,TW22313,android,SE,165.0,1,2025-07-14,2025-07-14,165.0
100337,affiliate,unknown,AF99781,ios,LU,480.0,1,2025-03-10,2025-03-10,480.0
100338,tiktok,unknown,TI63568,android,BE,65.0,1,2025-09-26,2025-09-26,65.0
100339,twitter,unknown,TW92375,ios,GR,95.0,1,2025-06-30,2025-06-30,95.0
100340,affiliate,unknown,AF22092,android,IT,185.0,1,2025-05-06,2025-05-06,185.0
100341,instagram,unknown,IN16044,ios,FI,50.0,1,2025-01-31,2025-01-31,50.0
100342,google,unknown,GO11590,ios,IT,115.0,1,2025-07-22,2025-07-22,115.0
100343,facebook,unknown,FA67107,android,AT,70.0,1,2025-12-18,2025-12-18,70.0
100344,affiliate,unknown,AF47833,ios,CZ,375.0,1,2025-06-14,2025-06-14,375.0
100345,twitter,unknown,TW77675,android,AT,125.0,1,2025-12-18,2025-12-18,125.0
100346,facebook,unknown,FA35608,android,EE,120.0,1,2025-12-24,2025-12-24,120.0
100347,tiktok,unknown,TI31158,ios,HR,35.0,1,2025-05-22,2025-05-22,35.0
100348,tiktok,unknown,TI91814,ios,RO,55.0,1,2025-11-22,2025-11-22,55.0
100349,twitter,unknown,TW76807,android,RO,95.0,1,2025-12-26,2025-12-26,95.0
100350,tiktok,unknown,TI68808,android,SE,60.0,1,2025-08-15,2025-08-15,60.0
100351,tiktok,unknown,TI31723,android,EE,40.0,1,2025-11-08,2025-11-08,40.0
100352,twitter,unknown,TW23989,android,CY,150.0,1,2025-03-06,2025-03-06,150.0
100353,instagram,unknown,IN35491,android,NL,105.0,1,2025-01-01,2025-01-01,105.0
100354,facebook,unknown,FA81276,ios,FI,170.0,1,2025-04-02,2025-04-02,170.0
100355,google,unknown,GO49454,android,ES,120.0,1,2025-08-20,2025-08-20,120.0
100356,facebook,unknown,FA99522,android,FR,145.0,1,2025-12-13,2025-12-13,145.0
100357,twitter,unknown,TW83316,android,MT,175.0,1,2025-04-04,2025-04-04,175.0
100358,instagram,unknown,IN80882,android,IT,35.0,1,2025-04-08,2025-04-08,35.0
100359,google,unknown,GO60594,android,DE,50.0,1,2025-03-04,2025-03-04,50.0
100360,tiktok,unknown,TI68762,android,DE,160.0,1,2025-06-05,2025-06-05,160.0
100361,affiliate,unknown,AF56145,ios,EE,170.0,1,2025-10-12,2025-10-12,170.0
100362,instagram,unknown,IN13225,android,SI,125.0,1,2025-02-20,2025-02-20,125.0
100363,facebook,unknown,FA19270,android,DE,25.0,1,2025-09-27,2025-09-27,25.0
100364,affiliate,unknown,AF32145,android,ES,50.0,1,2025-01-19,2025-01-19,50.0
100365,tiktok,unknown,TI50960,android,PT,65.0,1,2025-12-26,2025-12-26,65.0
100366,tiktok,unknown,TI38130,ios,BE,15.0,1,2025-10-16,2025-10-16,15.0
100367,twitter,unknown,TW20043,ios,MT,85.0,1,2025-11-07,2025-11-07,85.0
100368,facebook,unknown,FA15447,android,IT,125.0,1,2025-10-11,2025-10-11,125.0
100369,twitter,unknown,TW28631,ios,IT,75.0,1,2025-06-13,2025-06-13,75.0
100370,affiliate,unknown,AF45470,ios,CY,170.0,1,2025-06-29,2025-06-29,170.0
100371,affiliate,unknown,AF10149,android,CY,60.0,1,2025-02-25,2025-02-25,60.0
100372,tiktok,unknown,TI87647,ios,ES,10.0,1,2025-06-01,2025-06-01,10.0
100373,google,unknown,GO55734,android,NL,140.0,1,2025-02-10,2025-02-10,140.0
100374,affiliate,unknown,AF39978,android,BG,150.0,1,2025-01-11,2025-01-11,150.0
100375,affiliate,unknown,AF80251,android,LU,570.0,1,2025-07-21,2025-07-21,570.0
100376,google,unknown,GO33431,android,PL,75.0,1,2025-07-13,2025-07-13,75.0
100377,twitter,unknown,TW31823,android,BE,120.0,1,2025-08-07,2025-08-07,120.0
100378,instagram,unknown,IN71492,ios,PL,40.0,1,2025-11-12,2025-11-12,40.0
100379,instagram,unknown,IN39765,android,SK,110.0,1,2025-09-29,2025-09-29,110.0
100380,tiktok,unknown,TI14371,ios,HR,50.0,1,2025-06-26,2025-06-26,50.0
100381,tiktok,unknown,TI74039,ios,CZ,25.0,1,2025-11-12,2025-11-12,25.0
100382,facebook,unknown,FA14263,android,BE,40.0,1,2025-08-09,2025-08-09,40.0
100383,facebook,unknown,FA92693,android,FR,20.0,1,2025-01-08,2025-01-08,20.0
100384,google,unknown,GO26948,android,IE,30.0,1,2025-12-07,2025-12-07,30.0
100385,instagram,unknown,IN19956,ios,LT,75.0,1,2025-02-26,2025-02-26,75.0
100386,twitter,unknown,TW31747,android,PT,110.0,1,2025-06-23,2025-06-23,110.0
100387,instagram,unknown,IN63116,ios,CZ,105.0,1,2025-03-26,2025-03-26,105.0
100388,twitter,unknown,TW10426,ios,HU,135.0,1,2025-06-30,2025-06-30,135.0
100389,tiktok,unknown,TI65720,ios,MT,25.0,1,2025-07-14,2025-07-14,25.0
100390,instagram,unknown,IN79563,ios,IT,130.0,1,2025-11-24,2025-11-24,130.0
100391,tiktok,unknown,TI32883,android,FI,155.0,1,2025-04-17,2025-04-17,155.0
100392,tiktok,unknown,TI50900,ios,FR,100.0,1,2025-07-23,2025-07-23,100.0
100393,facebook,unknown,FA98617,ios,IT,70.0,1,2025-11-28,2025-11-28,70.0
100394,twitter,unknown,TW83183,android,FR,95.0,1,2025-09-25,2025-09-25,95.0
100395,affiliate,unknown,AF81928,android,FI,365.0,1,2025-07-20,2025-07-20,365.0
100396,google,unknown,GO29471,android,DK,140.0,1,2025-04-19,2025-04-19,140.0
100397,tiktok,unknown,TI38586,android,HR,15.0,1,2025-08-21,2025-08-21,15.0
100398,tiktok,unknown,TI12685,ios,MT,50.0,1,2025-11-11,2025-11-11,50.0
100399,twitter,unknown,TW11713,android,FR,60.0,1,2025-05-20,2025-05-20,60.0
100400,facebook,unknown,FA75265,android,SE,160.0,1,2025-08-29,2025-08-29,160.0
100401,google,unknown,GO76471,android,AT,90.0,1,2025-04-21,2025-04-21,90.0
100402,twitter,unknown,TW90100,ios,SK,100.0,1,2025-02-15,2025-02-15,100.0
100403,google,unknown,GO21342,android,SI,40.0,1,2025-03-28,2025-03-28,40.0
100404,twitter,unknown,TW72377,ios,ES,50.0,1,2025-09-02,2025-09-02,50.0
100405,instagram,unknown,IN55655,android,PL,130.0,1,2025-10-17,2025-10-17,130.0
100406,twitter,unknown,TW10360,ios,FI,25.0,1,2025-04-07,2025-04-07,25.0
100407,affiliate,unknown,AF99376,ios,HR,210.0,1,2025-07-21,2025-07-21,210.0
100408,google,unknown,GO21421,ios,ES,215.0,1,2025-05-22,2025-05-22,215.0
100409,facebook,unknown,FA89233,android,MT,90.0,1,2025-02-03,2025-02-03,90.0
100410,affiliate,unknown,AF65960,android,CY,120.0,1,2025-03-02,2025-03-02,120.0
100411,google,unknown,GO14546,ios,DE,180.0,1,2025-09-21,2025-09-21,180.0
100412,instagram,unknown,IN36527,android,DK,140.0,1,2025-02-18,2025-02-18,140.0
100413,twitter,unknown,TW85261,ios,GR,15.0,1,2025-12-23,2025-12-23,15.0
100414,instagram,unknown,IN63613,android,FI,55.0,1,2025-01-19,2025-01-19,55.0
100415,google,unknown,GO88649,android,SK,55.0,1,2025-11-06,2025-11-06,55.0
100416,facebook,unknown,FA64968,android,IT,100.0,1,2025-08-15,2025-08-15,100.0
100417,instagram,unknown,IN45654,ios,SI,90.0,1,2025-07-11,2025-07-11,90.0
100418,affiliate,unknown,AF75318,ios,SK,215.0,1,2025-07-14,2025-07-14,215.0
100419,twitter,unknown,TW78257,android,GR,175.0,1,2025-04-08,2025-04-08,175.0
100420,tiktok,unknown,TI47734,ios,AT,75.0,1,2025-02-24,2025-02-24,75.0
100421,twitter,unknown,TW11122,android,HR,125.0,1,2025-12-11,2025-12-11,125.0
100422,google,unknown,GO56820,android,PT,90.0,1,2025-05-11,2025-05-11,90.0
100423,twitter,unknown,TW18466,android,HU,140.0,1,2025-12-09,2025-12-09,140.0
100424,facebook,unknown,FA45550,android,PT,105.0,1,2025-08-28,2025-08-28,105.0
100425,tiktok,unknown,TI23443,ios,AT,135.0,1,2025-06-21,2025-06-21,135.0
100426,twitter,unknown,TW26059,android,EE,45.0,1,2025-04-07,2025-04-07,45.0
100427,affiliate,unknown,AF87307,ios,SE,560.0,1,2025-12-02,2025-12-02,560.0
100428,affiliate,unknown,AF29093,android,FR,280.0,1,2025-03-30,2025-03-30,280.0
100429,facebook,unknown,FA76013,android,CY,125.0,1,2025-11-18,2025-11-18,125.0
100430,facebook,unknown,FA44114,ios,FR,115.0,1,2025-08-24,2025-08-24,115.0
100431,facebook,unknown,FA76753,android,HR,95.0,1,2025-02-02,2025-02-02,95.0
100432,twitter,unknown,TW80465,ios,CY,105.0,1,2025-07-14,2025-07-14,105.0
100433,tiktok,unknown,TI19415,android,GR,100.0,1,2025-06-12,2025-06-12,100.0
100434,twitter,unknown,TW87900,android,SK,135.0,1,2025-09-13,2025-09-13,135.0
100435,tiktok,unknown,TI18987,ios,PL,30.0,1,2025-07-03,2025-07-03,30.0
100436,tiktok,unknown,TI76923,ios,NL,15.0,1,2025-06-07,2025-06-07,15.0
100437,google,unknown,GO98129,android,BE,110.0,1,2025-03-18,2025-03-18,110.0
100438,instagram,unknown,IN74737,android,IT,135.0,1,2025-10-21,2025-10-21,135.0
100439,instagram,unknown,IN45516,android,GR,45.0,1,2025-08-18,2025-08-18,45.0
100440,affiliate,unknown,AF64786,ios,GR,240.0,1,2025-05-08,2025-05-08,240.0
100441,facebook,unknown,FA46822,android,HU,80.0,1,2025-05-21,2025-05-21,80.0
100442,instagram,unknown,IN94183,android,HR,55.0,1,2025-07-30,2025-07-30,55.0
100443,facebook,unknown,FA27706,android,PT,65.0,1,2025-01-25,2025-01-25,65.0
100444,affiliate,unknown,AF45469,ios,PL,70.0,1,2025-05-13,2025-05-13,70.0
100445,facebook,unknown,FA24658,ios,ES,125.0,1,2025-05-02,2025-05-02,125.0
100446,instagram,unknown,IN40552,android,CY,120.0,1,2025-01-18,2025-01-18,120.0
100447,facebook,unknown,FA31923,ios,SE,40.0,1,2025-09-23,2025-09-23,40.0
100448,twitter,unknown,TW77814,ios,DK,245.0,1,2025-06-22,2025-06-22,245.0
100449,google,unknown,GO35029,ios,SI,50.0,1,2025-05-06,2025-05-06,50.0
100450,twitter,unknown,TW26718,ios,AT,125.0,1,2025-12-23,2025-12-23,125.0
100451,instagram,unknown,IN52157,android,CY,40.0,1,2025-01-21,2025-01-21,40.0
100452,instagram,unknown,IN14065,android,HR,60.0,1,2025-02-16,2025-02-16,60.0
100453,instagram,unknown,IN96338,ios,AT,110.0,1,2025-02-02,2025-02-02,110.0
100454,instagram,unknown,IN54595,android,MT,25.0,1,2025-09-03,2025-09-03,25.0
100455,facebook,unknown,FA32719,android,CZ,50.0,1,2025-03-27,2025-03-27,50.0
100456,facebook,unknown,FA78831,android,CY,125.0,1,2025-04-25,2025-04-25,125.0
100457,twitter,unknown,TW91146,android,HR,150.0,1,2025-10-10,2025-10-10,150.0
100458,tiktok,unknown,TI98412,ios,IT,125.0,1,2025-08-13,2025-08-13,125.0
100459,twitter,unknown,TW16463,android,MT,40.0,1,2025-08-03,2025-08-03,40.0
100460,tiktok,unknown,TI37401,ios,LT,60.0,1,2025-12-10,2025-12-10,60.0
100461,twitter,unknown,TW18727,ios,BE,200.0,1,2025-06-05,2025-06-05,200.0
100462,tiktok,unknown,TI65507,android,PL,65.0,1,2025-09-29,2025-09-29,65.0
100463,facebook,unknown,FA24877,ios,LV,40.0,1,2025-07-10,2025-07-10,40.0
100464,tiktok,unknown,TI24427,android,PT,100.0,1,2025-06-15,2025-06-15,100.0
100465,tiktok,unknown,TI62579,ios,RO,70.0,1,2025-05-17,2025-05-17,70.0
100466,facebook,unknown,FA36642,android,BG,50.0,1,2025-09-28,2025-09-28,50.0
100467,twitter,unknown,TW46436,android,CY,135.0,1,2025-11-01,2025-11-01,135.0
100468,instagram,unknown,IN79510,ios,FI,50.0,1,2025-01-12,2025-01-12,50.0
100469,tiktok,unknown,TI94737,android,NL,30.0,1,2025-08-09,2025-08-09,30.0
100470,tiktok,unknown,TI90650,android,LT,15.0,1,2025-03-27,2025-03-27,15.0
100471,facebook,unknown,FA33808,android,ES,150.0,1,2025-05-21,2025-05-21,150.0
100472,affiliate,unknown,AF26154,ios,PL,180.0,1,2025-08-14,2025-08-14,180.0
100473,tiktok,unknown,TI50486,ios,IT,40.0,1,2025-01-23,2025-01-23,40.0
100474,tiktok,unknown,TI73921,ios,DE,145.0,1,2025-11-17,2025-11-17,145.0
100475,tiktok,unknown,TI88710,android,IE,60.0,1,2025-07-29,2025-07-29,60.0
100476,google,unknown,GO57776,ios,IE,85.0,1,2025-07-15,2025-07-15,85.0
100477,affiliate,unknown,AF32031,android,FI,115.0,1,2025-05-02,2025-05-02,115.0
100478,instagram,unknown,IN94600,android,PT,120.0,1,2025-01-14,2025-01-14,120.0
100479,facebook,unknown,FA79961,android,BG,65.0,1,2025-01-02,2025-01-02,65.0
100480,facebook,unknown,FA54154,ios,IE,115.0,1,2025-04-14,2025-04-14,115.0
100481,affiliate,unknown,AF58290,ios,SK,170.0,1,2025-05-24,2025-05-24,170.0
100482,instagram,unknown,IN21857,android,LU,40.0,1,2025-05-12,2025-05-12,40.0
100483,twitter,unknown,TW95701,ios,LU,155.0,1,2025-03-08,2025-03-08,155.0
100484,affiliate,unknown,AF95787,android,HR,70.0,1,2025-11-01,2025-11-01,70.0
100485,google,unknown,GO59896,android,PT,55.0,1,2025-05-16,2025-05-16,55.0
100486,affiliate,unknown,AF32786,android,BE,35.0,1,2025-03-02,2025-03-02,35.0
100487,twitter,unknown,TW20705,android,FR,235.0,1,2025-05-19,2025-05-19,235.0
100488,facebook,unknown,FA38937,android,MT,100.0,1,2025-01-01,2025-01-01,100.0
100489,instagram,unknown,IN51850,ios,PT,60.0,1,2025-01-27,2025-01-27,60.0
100490,instagram,unknown,IN57869,android,HR,30.0,1,2025-07-12,2025-07-12,30.0
100491,twitter,unknown,TW98973,android,GR,145.0,1,2025-11-03,2025-11-03,145.0
100492,google,unknown,GO76744,ios,MT,110.0,1,2025-10-26,2025-10-26,110.0
100493,tiktok,unknown,TI23758,ios,LU,175.0,1,2025-11-03,2025-11-03,175.0
100494,twitter,unknown,TW40724,ios,PT,25.0,1,2025-09-06,2025-09-06,25.0
100495,facebook,unknown,FA40815,android,CZ,115.0,1,2025-12-07,2025-12-07,115.0
100496,affiliate,unknown,AF66043,android,SI,305.0,1,2025-08-29,2025-08-29,305.0
100497,google,unknown,GO81426,android,GR,55.0,1,2025-08-21,2025-08-21,55.0
100498,instagram,unknown,IN93139,ios,CY,60.0,1,2025-03-18,2025-03-18,60.0
100499,facebook,unknown,FA67510,android,CY,10.0,1,2025-04-15,2025-04-15,10.0
100500,facebook,unknown,FA99402,ios,SK,45.0,1,2025-07-21,2025-07-21,45.0
100501,tiktok,unknown,TI15585,ios,IE,80.0,1,2025-11-17,2025-11-17,80.0
100502,google,unknown,GO21612,android,CZ,40.0,1,2025-10-19,2025-10-19,40.0
100503,google,unknown,GO66904,android,SK,80.0,1,2025-10-15,2025-10-15,80.0
100504,twitter,unknown,TW92965,android,NL,90.0,1,2025-02-25,2025-02-25,90.0
100505,facebook,unknown,FA75355,ios,CY,70.0,1,2025-06-01,2025-06-01,70.0
100506,twitter,unknown,TW69394,ios,BE,145.0,1,2025-04-21,2025-04-21,145.0
100507,google,unknown,GO52550,ios,IT,220.0,1,2025-01-27,2025-01-27,220.0
100508,tiktok,unknown,TI40843,android,NL,35.0,1,2025-07-11,2025-07-11,35.0
100509,tiktok,unknown,TI71027,android,FI,140.0,1,2025-02-03,2025-02-03,140.0
100510,twitter,unknown,TW13622,ios,HR,75.0,1,2025-08-02,2025-08-02,75.0
100511,tiktok,unknown,TI90322,android,HR,75.0,1,2025-04-16,2025-04-16,75.0
100512,affiliate,unknown,AF99261,android,PT,230.0,1,2025-04-12,2025-04-12,230.0
100513,twitter,unknown,TW69398,android,PT,65.0,1,2025-10-02,2025-10-02,65.0
100514,facebook,unknown,FA95277,android,EE,55.0,1,2025-05-12,2025-05-12,55.0
100515,twitter,unknown,TW76465,android,BE,105.0,1,2025-09-26,2025-09-26,105.0
100516,instagram,unknown,IN60563,ios,FR,135.0,1,2025-11-23,2025-11-23,135.0
100517,instagram,unknown,IN55803,ios,SI,115.0,1,2025-08-04,2025-08-04,115.0
100518,google,unknown,GO47736,android,DE,195.0,1,2025-05-01,2025-05-01,195.0
100519,facebook,unknown,FA40812,ios,LV,60.0,1,2025-05-27,2025-05-27,60.0
100520,instagram,unknown,IN49604,android,CY,25.0,1,2025-06-19,2025-06-19,25.0
100521,twitter,unknown,TW18255,android,RO,105.0,1,2025-10-29,2025-10-29,105.0
100522,twitter,unknown,TW68995,ios,LU,205.0,1,2025-02-17,2025-02-17,205.0
100523,facebook,unknown,FA11778,android,HU,50.0,1,2025-04-22,2025-04-22,50.0
100524,tiktok,unknown,TI27802,ios,AT,110.0,1,2025-10-21,2025-10-21,110.0
100525,facebook,unknown,FA87455,android,DE,65.0,1,2025-12-10,2025-12-10,65.0
100526,twitter,unknown,TW70105,android,HU,30.0,1,2025-11-30,2025-11-30,30.0
100527,google,unknown,GO34763,android,HR,35.0,1,2025-11-14,2025-11-14,35.0
100528,facebook,unknown,FA35516,android,DE,150.0,1,2025-04-13,2025-04-13,150.0
100529,twitter,unknown,TW91928,ios,IT,55.0,1,2025-11-30,2025-11-30,55.0
100530,facebook,unknown,FA58786,android,IE,145.0,1,2025-12-17,2025-12-17,145.0
100531,instagram,unknown,IN95762,ios,IE,115.0,1,2025-10-08,2025-10-08,115.0
100532,twitter,unknown,TW32959,android,BG,95.0,1,2025-09-30,2025-09-30,95.0
100533,google,unknown,GO38843,android,SK,175.0,1,2025-01-24,2025-01-24,175.0
100534,instagram,unknown,IN45970,android,DE,135.0,1,2025-07-09,2025-07-09,135.0
100535,facebook,unknown,FA12090,ios,LT,60.0,1,2025-07-18,2025-07-18,60.0
100536,twitter,unknown,TW88758,ios,LT,100.0,1,2025-09-13,2025-09-13,100.0
100537,google,unknown,GO49954,ios,GR,180.0,1,2025-05-13,2025-05-13,180.0
100538,instagram,unknown,IN86857,ios,HR,40.0,1,2025-11-06,2025-11-06,40.0
100539,google,unknown,GO59008,ios,DK,160.0,1,2025-11-09,2025-11-09,160.0
100540,twitter,unknown,TW66897,ios,CY,65.0,1,2025-06-11,2025-06-11,65.0
100541,instagram,unknown,IN31978,ios,SI,120.0,1,2025-10-23,2025-10-23,120.0
100542,tiktok,unknown,TI93147,android,SI,95.0,1,2025-12-15,2025-12-15,95.0
100543,affiliate,unknown,AF98037,android,MT,330.0,1,2025-12-08,2025-12-08,330.0
100544,affiliate,unknown,AF78819,android,DE,465.0,1,2025-12-30,2025-12-30,465.0
100545,tiktok,unknown,TI53254,ios,BG,45.0,1,2025-02-08,2025-02-08,45.0
100546,tiktok,unknown,TI31620,android,PL,75.0,1,2025-09-13,2025-09-13,75.0
100547,google,unknown,GO36038,android,MT,70.0,1,2025-08-20,2025-08-20,70.0
100548,google,unknown,GO62735,ios,LT,80.0,1,2025-06-18,2025-06-18,80.0
100549,google,unknown,GO29696,ios,IT,190.0,1,2025-04-15,2025-04-15,190.0
100550,facebook,unknown,FA87450,android,BE,45.0,1,2025-04-17,2025-04-17,45.0
100551,google,unknown,GO10675,android,BG,60.0,1,2025-05-14,2025-05-14,60.0
100552,twitter,unknown,TW81775,ios,NL,205.0,1,2025-06-15,2025-06-15,205.0
100553,tiktok,unknown,TI22449,android,MT,95.0,1,2025-03-27,2025-03-27,95.0
100554,tiktok,unknown,TI20413,ios,ES,60.0,1,2025-08-09,2025-08-09,60.0
100555,google,unknown,GO99873,ios,NL,70.0,1,2025-06-14,2025-06-14,70.0
100556,twitter,unknown,TW23856,android,CY,80.0,1,2025-12-12,2025-12-12,80.0
100557,tiktok,unknown,TI65769,ios,HR,90.0,1,2025-05-27,2025-05-27,90.0
100558,affiliate,unknown,AF98272,android,BG,35.0,1,2025-04-16,2025-04-16,35.0
100559,facebook,unknown,FA22419,ios,EE,110.0,1,2025-12-09,2025-12-09,110.0
100560,tiktok,unknown,TI34356,android,LT,90.0,1,2025-04-02,2025-04-02,90.0
100561,google,unknown,GO69710,ios,GR,35.0,1,2025-03-23,2025-03-23,35.0
100562,tiktok,unknown,TI84926,android,IE,35.0,1,2025-09-17,2025-09-17,35.0
100563,affiliate,unknown,AF48114,android,NL,315.0,1,2025-02-26,2025-02-26,315.0
100564,affiliate,unknown,AF55068,ios,PL,285.0,1,2025-03-30,2025-03-30,285.0
100565,facebook,unknown,FA68741,android,DE,215.0,1,2025-10-18,2025-10-18,215.0
100566,twitter,unknown,TW99946,ios,PT,105.0,1,2025-01-09,2025-01-09,105.0
100567,google,unknown,GO18567,android,FI,215.0,1,2025-02-08,2025-02-08,215.0
100568,google,unknown,GO97898,ios,BG,60.0,1,2025-02-13,2025-02-13,60.0
100569,google,unknown,GO51508,ios,FR,130.0,1,2025-04-19,2025-04-19,130.0
100570,instagram,unknown,IN14627,android,NL,125.0,1,2025-03-18,2025-03-18,125.0
100571,google,unknown,GO41800,ios,LU,260.0,1,2025-10-06,2025-10-06,260.0
100572,affiliate,unknown,AF84889,android,ES,405.0,1,2025-09-06,2025-09-06,405.0
100573,instagram,unknown,IN47499,android,PT,50.0,1,2025-12-08,2025-12-08,50.0
100574,affiliate,unknown,AF77393,ios,PT,340.0,1,2025-03-27,2025-03-27,340.0
100575,twitter,unknown,TW54212,android,GR,160.0,1,2025-03-03,2025-03-03,160.0
100576,google,unknown,GO22951,ios,FR,245.0,1,2025-04-08,2025-04-08,245.0
100577,instagram,unknown,IN18648,ios,DE,40.0,1,2025-12-01,2025-12-01,40.0
100578,instagram,unknown,IN58045,android,EE,15.0,1,2025-04-23,2025-04-23,15.0
100579,instagram,unknown,IN14752,ios,BG,10.0,1,2025-07-06,2025-07-06,10.0
100580,facebook,unknown,FA49268,android,LT,105.0,1,2025-02-01,2025-02-01,105.0
100581,affiliate,unknown,AF13135,ios,DE,400.0,1,2025-02-06,2025-02-06,400.0
100582,twitter,unknown,TW84080,ios,HU,35.0,1,2025-09-30,2025-09-30,35.0
100583,instagram,unknown,IN23217,ios,CZ,110.0,1,2025-01-10,2025-01-10,110.0
100584,affiliate,unknown,AF84080,ios,IT,265.0,1,2025-04-08,2025-04-08,265.0
100585,tiktok,unknown,TI83727,ios,GR,20.0,1,2025-06-15,2025-06-15,20.0
100586,tiktok,unknown,TI45502,ios,NL,115.0,1,2025-06-04,2025-06-04,115.0
100587,affiliate,unknown,AF33170,android,ES,375.0,1,2025-08-03,2025-08-03,375.0
100588,instagram,unknown,IN55375,android,LU,165.0,1,2025-03-15,2025-03-15,165.0
100589,google,unknown,GO51820,ios,ES,100.0,1,2025-09-18,2025-09-18,100.0
100590,instagram,unknown,IN29726,android,GR,35.0,1,2025-05-31,2025-05-31,35.0
100591,tiktok,unknown,TI77633,android,SI,20.0,1,2025-08-25,2025-08-25,20.0
100592,tiktok,unknown,TI17738,android,LT,25.0,1,2025-10-05,2025-10-05,25.0
100593,instagram,unknown,IN25781,android,SE,165.0,1,2025-03-01,2025-03-01,165.0
100594,twitter,unknown,TW45865,ios,CY,170.0,1,2025-01-23,2025-01-23,170.0
