user_id,ad_source,platform,country,total_revenue,purchase_count,first_purchase_date,last_purchase_date,ltv_usd
100106,instagram,ios,LT,167,1,2025-11-21,2025-11-21,167.0
100107,affiliate,ios,DE,25,1,2025-01-16,2025-01-16,25.0
100107,affiliate,ios,LT,132,1,2025-06-27,2025-06-27,132.0
100107,affiliate,ios,PL,160,2,2025-08-10,2025-11-03,240.0
100108,affiliate,ios,SI,71,2,2025-03-12,2025-11-13,106.5
100108,affiliate,ios,SE,80,1,2025-08-31,2025-08-31,80.0
100108,affiliate,ios,PL,86,1,2025-10-30,2025-10-30,86.0
100109,affiliate,ios,GR,4,1,2025-01-03,2025-01-03,4.0
100109,affiliate,ios,FR,20,1,2025-01-30,2025-01-30,20.0
100109,affiliate,ios,PL,120,1,2025-09-21,2025-09-21,120.0
100109,affiliate,ios,SK,212,1,2025-09-21,2025-09-21,212.0
100110,affiliate,ios,MT,12,1,2025-03-15,2025-03-15,12.0
100110,affiliate,ios,SE,23,1,2025-03-22,2025-03-22,23.0
100110,affiliate,ios,FI,48,1,2025-04-06,2025-04-06,48.0
100110,affiliate,ios,SK,28,1,2025-08-06,2025-08-06,28.0
100111,twitter,ios,HR,27,1,2025-01-05,2025-01-05,27.0
100111,twitter,ios,RO,37,1,2025-02-11,2025-02-11,37.0
100111,twitter,ios,NL,26,1,2025-03-16,2025-03-16,26.0
100111,twitter,ios,CZ,31,1,2025-06-12,2025-06-12,31.0
100112,twitter,ios,SE,118,1,2025-05-19,2025-05-19,118.0
100112,twitter,ios,HR,111,1,2025-06-24,2025-06-24,111.0
100112,twitter,ios,AT,156,1,2025-08-07,2025-08-07,156.0
100112,twitter,ios,HU,68,1,2025-09-24,2025-09-24,68.0
100113,twitter,ios,LU,16,1,2025-01-12,2025-01-12,16.0
100113,twitter,ios,GR,13,1,2025-04-24,2025-04-24,13.0
100113,twitter,ios,FI,98,1,2025-05-18,2025-05-18,98.0
100113,twitter,ios,SK,94,1,2025-11-03,2025-11-03,94.0
100114,twitter,android,LT,118,2,2025-01-12,2025-05-07,177.0
100114,twitter,android,DK,182,1,2025-07-13,2025-07-13,182.0
100114,twitter,android,RO,198,1,2025-09-11,2025-09-11,198.0
100115,twitter,android,LV,23,1,2025-02-06,2025-02-06,23.0
100115,twitter,android,AT,51,1,2025-02-20,2025-02-20,51.0
100115,twitter,android,EE,15,1,2025-02-24,2025-02-24,15.0
100115,twitter,android,IE,138,1,2025-11-26,2025-11-26,138.0
100116,twitter,android,FI,24,1,2025-01-29,2025-01-29,24.0
100116,twitter,android,PT,70,1,2025-04-21,2025-04-21,70.0
100116,twitter,android,DK,84,1,2025-07-20,2025-07-20,84.0
100116,twitter,android,LT,138,1,2025-10-13,2025-10-13,138.0
100117,instagram,android,FR,17,1,2025-03-19,2025-03-19,17.0
100117,instagram,android,MT,125,2,2025-06-21,2025-09-11,187.5
100117,instagram,android,HU,85,1,2025-12-23,2025-12-23,85.0
100118,google,ios,SI,10,1,2025-01-12,2025-01-12,10.0
100118,google,ios,LT,46,1,2025-04-06,2025-04-06,46.0
100118,google,ios,DE,212,1,2025-09-21,2025-09-21,212.0
100118,google,ios,NL,76,1,2025-10-10,2025-10-10,76.0
100119,google,ios,IE,23,1,2025-01-19,2025-01-19,23.0
100119,google,ios,HR,155,2,2025-04-06,2025-05-05,232.5
100119,google,ios,HU,67,1,2025-11-29,2025-11-29,67.0
100120,facebook,android,PL,22,1,2025-02-14,2025-02-14,22.0
100120,facebook,android,IE,290,2,2025-08-11,2025-09-24,435.0
100120,facebook,android,CY,21,1,2025-11-20,2025-11-20,21.0
100121,facebook,android,DK,48,1,2025-03-09,2025-03-09,48.0
100121,facebook,android,MT,62,1,2025-06-13,2025-06-13,62.0
100121,facebook,android,SE,188,1,2025-08-16,2025-08-16,188.0
100121,facebook,android,CZ,28,1,2025-12-10,2025-12-10,28.0
100122,facebook,android,IE,39,1,2025-03-07,2025-03-07,39.0
100122,facebook,android,RO,125,1,2025-05-16,2025-05-16,125.0
100122,facebook,android,BE,30,1,2025-05-27,2025-05-27,30.0
100122,facebook,android,PT,49,1,2025-07-06,2025-07-06,49.0
100123,affiliate,android,PT,112,1,2025-08-31,2025-08-31,112.0
100123,affiliate,android,AT,239,1,2025-09-11,2025-09-11,239.0
100123,affiliate,android,SE,212,1,2025-09-30,2025-09-30,212.0
100123,affiliate,android,LV,209,1,2025-10-17,2025-10-17,209.0
100124,affiliate,android,RO,86,1,2025-04-22,2025-04-22,86.0
100124,affiliate,android,IT,32,1,2025-05-16,2025-05-16,32.0
100124,affiliate,android,LT,204,1,2025-08-25,2025-08-25,204.0
100124,affiliate,android,LV,175,1,2025-12-08,2025-12-08,175.0
100125,affiliate,android,CY,21,1,2025-07-04,2025-07-04,21.0
100125,affiliate,android,IT,21,1,2025-07-05,2025-07-05,21.0
100125,affiliate,android,HU,89,1,2025-11-01,2025-11-01,89.0
100125,affiliate,android,FI,54,1,2025-11-22,2025-11-22,54.0
100126,instagram,ios,DE,41,1,2025-03-20,2025-03-20,41.0
100126,instagram,ios,IE,96,1,2025-06-13,2025-06-13,96.0
100126,instagram,ios,MT,102,1,2025-09-15,2025-09-15,102.0
100126,instagram,ios,RO,211,1,2025-11-19,2025-11-19,211.0
100127,instagram,android,ES,28,1,2025-04-27,2025-04-27,28.0
100127,instagram,android,LV,259,2,2025-08-31,2025-10-24,388.5
100127,instagram,android,SK,152,1,2025-10-31,2025-10-31,152.0
100128,instagram,android,HR,56,1,2025-03-11,2025-03-11,56.0
100128,instagram,android,RO,69,1,2025-03-18,2025-03-18,69.0
100128,instagram,android,HU,94,1,2025-08-13,2025-08-13,94.0
100128,instagram,android,LT,40,1,2025-11-27,2025-11-27,40.0
100129,google,android,RO,37,1,2025-02-10,2025-02-10,37.0
100129,google,android,AT,135,1,2025-06-07,2025-06-07,135.0
100129,google,android,SE,53,1,2025-07-12,2025-07-12,53.0
100129,google,android,FI,30,1,2025-12-22,2025-12-22,30.0
100130,google,android,LU,113,1,2025-05-01,2025-05-01,113.0
100130,google,android,BG,247,2,2025-08-18,2025-11-10,370.5
100130,google,android,ES,26,1,2025-09-15,2025-09-15,26.0
100131,tiktok,ios,DE,66,1,2025-03-20,2025-03-20,66.0
100131,tiktok,ios,EE,104,1,2025-08-14,2025-08-14,104.0
100131,tiktok,ios,CY,38,1,2025-12-02,2025-12-02,38.0
100131,tiktok,ios,IE,60,1,2025-12-27,2025-12-27,60.0
100132,tiktok,ios,RO,21,1,2025-01-28,2025-01-28,21.0
100132,tiktok,ios,CY,6,1,2025-06-06,2025-06-06,6.0
100132,tiktok,ios,DK,81,1,2025-07-20,2025-07-20,81.0
100132,tiktok,ios,EE,126,1,2025-09-07,2025-09-07,126.0
100133,google,ios,GR,7,1,2025-01-17,2025-01-17,7.0
100133,google,ios,ES,30,1,2025-04-17,2025-04-17,30.0
100133,google,ios,PT,125,1,2025-05-10,2025-05-10,125.0
100133,google,ios,LU,90,1,2025-09-16,2025-09-16,90.0
100134,google,android,NL,30,1,2025-07-20,2025-07-20,30.0
100134,google,android,SE,84,1,2025-08-24,2025-08-24,84.0
100134,google,android,HU,90,1,2025-09-08,2025-09-08,90.0
100134,google,android,DE,138,1,2025-11-11,2025-11-11,138.0
100135,google,android,CZ,2,1,2025-01-18,2025-01-18,2.0
100135,google,android,FR,58,1,2025-05-29,2025-05-29,58.0
100135,google,android,SE,99,1,2025-09-04,2025-09-04,99.0
100135,google,android,FI,110,1,2025-10-26,2025-10-26,110.0
100136,google,android,PT,18,1,2025-04-13,2025-04-13,18.0
100136,google,android,HU,27,1,2025-05-19,2025-05-19,27.0
100136,google,android,LT,208,1,2025-08-04,2025-08-04,208.0
100136,google,android,DE,32,1,2025-09-23,2025-09-23,32.0
100137,facebook,android,SK,44,1,2025-04-06,2025-04-06,44.0
100137,facebook,android,MT,88,2,2025-05-01,2025-11-03,132.0
100137,facebook,android,PT,210,1,2025-12-11,2025-12-11,210.0
100138,facebook,android,DE,52,1,2025-02-24,2025-02-24,52.0
100138,facebook,android,MT,25,1,2025-07-14,2025-07-14,25.0
100138,facebook,android,ES,9,1,2025-07-26,2025-07-26,9.0
100138,facebook,android,RO,36,1,2025-09-08,2025-09-08,36.0
100139,twitter,android,LU,130,1,2025-05-31,2025-05-31,130.0
100139,twitter,android,HR,129,1,2025-06-19,2025-06-19,129.0
100139,twitter,android,SK,189,1,2025-09-13,2025-09-13,189.0
100139,twitter,android,LT,187,1,2025-11-02,2025-11-02,187.0
100140,facebook,android,HU,54,1,2025-05-23,2025-05-23,54.0
100140,facebook,android,FR,23,1,2025-05-28,2025-05-28,23.0
100140,facebook,android,HR,119,1,2025-07-11,2025-07-11,119.0
100140,facebook,android,LT,185,1,2025-12-23,2025-12-23,185.0
100141,tiktok,android,MT,12,1,2025-01-30,2025-01-30,12.0
100141,tiktok,android,LT,81,1,2025-03-16,2025-03-16,81.0
100141,tiktok,android,SI,25,1,2025-07-21,2025-07-21,25.0
100141,tiktok,android,BG,220,1,2025-08-03,2025-08-03,220.0
100142,tiktok,android,SE,123,1,2025-05-02,2025-05-02,123.0
100142,tiktok,android,SI,105,1,2025-07-30,2025-07-30,105.0
100142,tiktok,android,CZ,30,1,2025-10-14,2025-10-14,30.0
100142,tiktok,android,PT,74,1,2025-11-13,2025-11-13,74.0
100143,affiliate,ios,SE,50,1,2025-03-18,2025-03-18,50.0
100143,affiliate,ios,FI,106,1,2025-04-25,2025-04-25,106.0
100143,affiliate,ios,LV,115,1,2025-05-18,2025-05-18,115.0
100143,affiliate,ios,HU,76,1,2025-11-21,2025-11-21,76.0
100144,affiliate,ios,RO,68,1,2025-03-30,2025-03-30,68.0
100144,affiliate,ios,EE,110,1,2025-04-09,2025-04-09,110.0
100144,affiliate,ios,CZ,29,1,2025-05-22,2025-05-22,29.0
100144,affiliate,ios,SE,70,1,2025-05-31,2025-05-31,70.0
100145,twitter,ios,HU,11,1,2025-01-15,2025-01-15,11.0
100145,twitter,ios,AT,46,1,2025-04-01,2025-04-01,46.0
100145,twitter,ios,SE,194,1,2025-09-10,2025-09-10,194.0
100145,twitter,ios,DK,187,1,2025-11-01,2025-11-01,187.0
100146,twitter,ios,SE,68,1,2025-03-23,2025-03-23,68.0
100146,twitter,ios,DE,131,1,2025-09-16,2025-09-16,131.0
100146,twitter,ios,HR,150,1,2025-12-03,2025-12-03,150.0
100146,twitter,ios,ES,17,1,2025-12-26,2025-12-26,17.0
100147,twitter,ios,HU,102,1,2025-08-14,2025-08-14,102.0
100147,twitter,ios,SK,54,1,2025-09-03,2025-09-03,54.0
100147,twitter,ios,DE,182,1,2025-11-05,2025-11-05,182.0
100147,twitter,ios,MT,123,1,2025-12-26,2025-12-26,123.0
100148,facebook,android,LU,16,1,2025-01-30,2025-01-30,16.0
100148,facebook,android,CY,6,1,2025-05-23,2025-05-23,6.0
100148,facebook,android,FI,224,1,2025-10-03,2025-10-03,224.0
100148,facebook,android,LV,80,1,2025-12-23,2025-12-23,80.0
100149,facebook,android,FR,12,1,2025-03-16,2025-03-16,12.0
100149,facebook,android,BE,18,1,2025-04-18,2025-04-18,18.0
100149,facebook,android,PT,137,1,2025-07-07,2025-07-07,137.0
100149,facebook,android,HU,21,1,2025-07-11,2025-07-11,21.0
100150,affiliate,ios,FI,38,1,2025-02-22,2025-02-22,38.0
100150,affiliate,ios,AT,86,1,2025-09-03,2025-09-03,86.0
100150,affiliate,ios,SK,180,1,2025-09-23,2025-09-23,180.0
100150,affiliate,ios,PL,125,1,2025-12-10,2025-12-10,125.0
100151,tiktok,android,CY,5,1,2025-01-01,2025-01-01,5.0
100151,tiktok,android,FR,77,1,2025-03-10,2025-03-10,77.0
100151,tiktok,android,GR,7,1,2025-04-01,2025-04-01,7.0
100151,tiktok,android,PT,45,1,2025-06-12,2025-06-12,45.0
100152,facebook,android,FI,77,1,2025-03-04,2025-03-04,77.0
100152,facebook,android,LT,39,1,2025-03-29,2025-03-29,39.0
100152,facebook,android,NL,30,1,2025-05-09,2025-05-09,30.0
100152,facebook,android,SK,79,1,2025-11-03,2025-11-03,79.0
100153,facebook,android,LV,28,1,2025-01-18,2025-01-18,28.0
100153,facebook,android,MT,49,1,2025-04-15,2025-04-15,49.0
100153,facebook,android,LT,93,1,2025-05-15,2025-05-15,93.0
100153,facebook,android,NL,69,1,2025-12-25,2025-12-25,69.0
100154,facebook,android,NL,6,1,2025-01-02,2025-01-02,6.0
100154,facebook,android,LU,28,1,2025-05-22,2025-05-22,28.0
100154,facebook,android,RO,129,1,2025-10-07,2025-10-07,129.0
100154,facebook,android,CZ,37,1,2025-10-13,2025-10-13,37.0
100155,facebook,android,IE,37,1,2025-02-20,2025-02-20,37.0
100155,facebook,android,LT,117,1,2025-09-01,2025-09-01,117.0
100155,facebook,android,NL,26,1,2025-10-07,2025-10-07,26.0
100155,facebook,android,ES,64,1,2025-11-09,2025-11-09,64.0
100156,facebook,android,LT,72,1,2025-04-07,2025-04-07,72.0
100156,facebook,android,ES,30,1,2025-05-12,2025-05-12,30.0
100156,facebook,android,DE,117,1,2025-06-25,2025-06-25,117.0
100156,facebook,android,FR,152,1,2025-10-26,2025-10-26,152.0
100157,facebook,android,SE,30,1,2025-02-14,2025-02-14,30.0
100157,facebook,android,CY,12,1,2025-05-15,2025-05-15,12.0
100157,facebook,android,DE,40,1,2025-08-08,2025-08-08,40.0
100157,facebook,android,IE,113,1,2025-11-03,2025-11-03,113.0
100158,instagram,ios,PT,11,1,2025-01-31,2025-01-31,11.0
100158,instagram,ios,CY,46,1,2025-07-19,2025-07-19,46.0
100158,instagram,ios,IT,18,1,2025-11-11,2025-11-11,18.0
100158,instagram,ios,SE,123,1,2025-11-23,2025-11-23,123.0
100159,instagram,ios,EE,16,1,2025-01-08,2025-01-08,16.0
100159,instagram,ios,SK,39,1,2025-02-02,2025-02-02,39.0
100159,instagram,ios,BE,63,1,2025-03-20,2025-03-20,63.0
100159,instagram,ios,DK,250,1,2025-12-13,2025-12-13,250.0
100160,instagram,ios,IT,35,1,2025-06-20,2025-06-20,35.0
100160,instagram,ios,HU,13,1,2025-07-31,2025-07-31,13.0
100160,instagram,ios,NL,72,1,2025-10-06,2025-10-06,72.0
100160,instagram,ios,MT,133,1,2025-12-04,2025-12-04,133.0
100161,tiktok,ios,CY,7,1,2025-01-10,2025-01-10,7.0
100161,tiktok,ios,BE,81,1,2025-03-28,2025-03-28,81.0
100161,tiktok,ios,FI,48,1,2025-08-07,2025-08-07,48.0
100161,tiktok,ios,HR,128,1,2025-11-21,2025-11-21,128.0
100162,tiktok,ios,NL,7,1,2025-04-23,2025-04-23,7.0
100162,tiktok,ios,IT,37,1,2025-06-25,2025-06-25,37.0
100162,tiktok,ios,FR,98,1,2025-07-22,2025-07-22,98.0
100162,tiktok,ios,LV,198,1,2025-09-08,2025-09-08,198.0
100163,tiktok,ios,HR,95,1,2025-05-10,2025-05-10,95.0
100163,tiktok,ios,HU,18,1,2025-08-25,2025-08-25,18.0
100163,tiktok,ios,IE,100,1,2025-10-16,2025-10-16,100.0
100163,tiktok,ios,PL,113,1,2025-12-16,2025-12-16,113.0
100164,tiktok,ios,PL,122,1,2025-09-12,2025-09-12,122.0
100164,tiktok,ios,PT,225,1,2025-09-24,2025-09-24,225.0
100164,tiktok,ios,SI,157,1,2025-10-19,2025-10-19,157.0
100164,tiktok,ios,EE,108,1,2025-11-08,2025-11-08,108.0
100165,instagram,ios,LU,90,1,2025-05-06,2025-05-06,90.0
100165,instagram,ios,RO,154,1,2025-07-11,2025-07-11,154.0
100165,instagram,ios,SI,95,1,2025-10-01,2025-10-01,95.0
100165,instagram,ios,LV,226,1,2025-11-25,2025-11-25,226.0
100166,instagram,ios,BE,18,1,2025-04-06,2025-04-06,18.0
100166,instagram,ios,HR,24,1,2025-06-15,2025-06-15,24.0
100166,instagram,ios,LT,93,1,2025-06-23,2025-06-23,93.0
100166,instagram,ios,BG,175,1,2025-07-26,2025-07-26,175.0
100167,instagram,ios,CY,4,1,2025-01-12,2025-01-12,4.0
100167,instagram,ios,GR,16,1,2025-05-29,2025-05-29,16.0
100167,instagram,ios,RO,167,1,2025-09-29,2025-09-29,167.0
100167,instagram,ios,FI,138,1,2025-11-20,2025-11-20,138.0
100168,instagram,ios,CY,3,1,2025-01-24,2025-01-24,3.0
100168,instagram,ios,FR,45,1,2025-06-28,2025-06-28,45.0
100168,instagram,ios,BG,52,1,2025-08-02,2025-08-02,52.0
100168,instagram,ios,SI,123,1,2025-11-30,2025-11-30,123.0
100169,instagram,ios,IE,22,1,2025-04-13,2025-04-13,22.0
100169,instagram,ios,FR,63,1,2025-09-24,2025-09-24,63.0
100169,instagram,ios,PL,34,1,2025-10-24,2025-10-24,34.0
100169,instagram,ios,FI,185,1,2025-12-14,2025-12-14,185.0
100170,instagram,ios,NL,28,1,2025-03-19,2025-03-19,28.0
100170,instagram,ios,LT,26,1,2025-03-20,2025-03-20,26.0
100170,instagram,ios,GR,17,1,2025-05-29,2025-05-29,17.0
100170,instagram,ios,BE,206,1,2025-11-04,2025-11-04,206.0
100171,instagram,ios,NL,18,1,2025-02-19,2025-02-19,18.0
100171,instagram,ios,AT,81,1,2025-03-09,2025-03-09,81.0
100171,instagram,ios,HU,69,1,2025-05-21,2025-05-21,69.0
100171,instagram,ios,LV,30,1,2025-06-17,2025-06-17,30.0
100172,google,ios,EE,82,1,2025-04-02,2025-04-02,82.0
100172,google,ios,SK,72,1,2025-06-07,2025-06-07,72.0
100172,google,ios,MT,15,1,2025-06-21,2025-06-21,15.0
100172,google,ios,ES,56,1,2025-08-27,2025-08-27,56.0
100173,google,ios,CY,3,1,2025-01-16,2025-01-16,3.0
100173,google,ios,EE,113,1,2025-05-19,2025-05-19,113.0
100173,google,ios,SK,156,1,2025-06-30,2025-06-30,156.0
100173,google,ios,SE,224,1,2025-10-27,2025-10-27,224.0
100174,instagram,android,FR,48,1,2025-03-23,2025-03-23,48.0
100174,instagram,android,LU,252,1,2025-10-25,2025-10-25,252.0
100174,instagram,android,DK,35,1,2025-11-05,2025-11-05,35.0
100174,instagram,android,EE,195,1,2025-12-12,2025-12-12,195.0
100175,instagram,android,SK,18,1,2025-01-22,2025-01-22,18.0
100175,instagram,android,BE,26,1,2025-03-16,2025-03-16,26.0
100175,instagram,android,HR,90,1,2025-04-14,2025-04-14,90.0
100175,instagram,android,LU,171,1,2025-10-18,2025-10-18,171.0
100176,tiktok,ios,MT,41,1,2025-03-16,2025-03-16,41.0
100176,tiktok,ios,CY,63,1,2025-10-10,2025-10-10,63.0
100176,tiktok,ios,FR,247,1,2025-10-18,2025-10-18,247.0
100176,tiktok,ios,SI,236,1,2025-11-04,2025-11-04,236.0
100177,tiktok,android,GR,22,1,2025-05-18,2025-05-18,22.0
100177,tiktok,android,PT,154,1,2025-07-25,2025-07-25,154.0
100177,tiktok,android,FI,168,1,2025-08-17,2025-08-17,168.0
100177,tiktok,android,RO,115,1,2025-12-28,2025-12-28,115.0
100178,tiktok,android,DE,239,2,2025-02-27,2025-10-10,358.5
100178,tiktok,android,SE,105,1,2025-07-23,2025-07-23,105.0
100178,tiktok,android,IE,234,1,2025-09-15,2025-09-15,234.0
100179,tiktok,android,AT,39,1,2025-02-15,2025-02-15,39.0
100179,tiktok,android,RO,27,1,2025-02-26,2025-02-26,27.0
100179,tiktok,android,LV,85,1,2025-05-05,2025-05-05,85.0
100179,tiktok,android,ES,79,1,2025-11-19,2025-11-19,79.0
100180,tiktok,android,NL,21,1,2025-06-19,2025-06-19,21.0
100180,tiktok,android,PT,172,1,2025-08-26,2025-08-26,172.0
100180,tiktok,android,SE,228,1,2025-10-12,2025-10-12,228.0
100180,tiktok,android,DK,240,1,2025-12-01,2025-12-01,240.0
100181,twitter,android,LV,12,1,2025-03-24,2025-03-24,12.0
100181,twitter,android,SE,53,1,2025-05-04,2025-05-04,53.0
100181,twitter,android,DK,133,1,2025-05-18,2025-05-18,133.0
100181,twitter,android,BE,155,1,2025-12-10,2025-12-10,155.0
100182,twitter,android,BE,14,1,2025-01-12,2025-01-12,14.0
100182,twitter,android,HR,22,1,2025-02-01,2025-02-01,22.0
100182,twitter,android,LU,241,1,2025-11-14,2025-11-14,241.0
100182,twitter,android,BG,250,1,2025-12-09,2025-12-09,250.0
100183,instagram,ios,SE,24,1,2025-01-30,2025-01-30,24.0
100183,instagram,ios,DK,230,1,2025-09-09,2025-09-09,230.0
100183,instagram,ios,PT,40,1,2025-11-10,2025-11-10,40.0
100183,instagram,ios,HR,182,1,2025-11-21,2025-11-21,182.0
100184,twitter,ios,IE,12,1,2025-04-10,2025-04-10,12.0
100184,twitter,ios,PL,37,1,2025-05-17,2025-05-17,37.0
100184,twitter,ios,ES,57,1,2025-10-01,2025-10-01,57.0
100184,twitter,ios,FI,129,1,2025-10-05,2025-10-05,129.0
100185,twitter,ios,SI,24,1,2025-01-12,2025-01-12,24.0
100185,twitter,ios,PL,15,1,2025-05-23,2025-05-23,15.0
100185,twitter,ios,SK,56,1,2025-07-28,2025-07-28,56.0
100185,twitter,ios,FR,162,1,2025-11-01,2025-11-01,162.0
100186,instagram,android,IE,6,1,2025-01-31,2025-01-31,6.0
100186,instagram,android,AT,81,1,2025-06-25,2025-06-25,81.0
100186,instagram,android,CY,5,1,2025-06-30,2025-06-30,5.0
100186,instagram,android,SE,240,1,2025-12-24,2025-12-24,240.0
100187,instagram,android,FI,23,1,2025-01-10,2025-01-10,23.0
100187,instagram,android,BE,74,1,2025-04-19,2025-04-19,74.0
100187,instagram,android,BG,33,1,2025-05-04,2025-05-04,33.0
100187,instagram,android,SK,28,1,2025-08-29,2025-08-29,28.0
100188,facebook,android,BG,27,1,2025-01-18,2025-01-18,27.0
100188,facebook,android,DK,118,2,2025-02-27,2025-07-29,177.0
100188,facebook,android,LU,180,1,2025-09-23,2025-09-23,180.0
100189,facebook,android,IT,8,1,2025-02-24,2025-02-24,8.0
100189,facebook,android,FR,35,1,2025-05-29,2025-05-29,35.0
100189,facebook,android,HU,75,2,2025-07-09,2025-11-24,112.5
100190,facebook,android,DK,21,1,2025-07-05,2025-07-05,21.0
100190,facebook,android,SK,72,1,2025-08-25,2025-08-25,72.0
100190,facebook,android,LT,45,1,2025-09-11,2025-09-11,45.0
100190,facebook,android,CZ,18,1,2025-10-31,2025-10-31,18.0
100191,facebook,android,GR,28,1,2025-04-04,2025-04-04,28.0
100191,facebook,android,IT,25,1,2025-06-05,2025-06-05,25.0
100191,facebook,android,PT,243,1,2025-10-24,2025-10-24,243.0
100191,facebook,android,DE,70,1,2025-12-02,2025-12-02,70.0
100192,facebook,ios,SI,43,1,2025-02-12,2025-02-12,43.0
100192,facebook,ios,AT,42,1,2025-06-05,2025-06-05,42.0
100192,facebook,ios,LT,91,1,2025-07-18,2025-07-18,91.0
100192,facebook,ios,FI,86,1,2025-09-13,2025-09-13,86.0
100193,facebook,ios,NL,4,1,2025-02-04,2025-02-04,4.0
100193,facebook,ios,SI,24,1,2025-03-16,2025-03-16,24.0
100193,facebook,ios,SE,32,1,2025-07-10,2025-07-10,32.0
100193,facebook,ios,DE,129,1,2025-10-08,2025-10-08,129.0
100194,facebook,ios,LU,73,1,2025-05-03,2025-05-03,73.0
100194,facebook,ios,CZ,20,1,2025-05-22,2025-05-22,20.0
100194,facebook,ios,NL,25,1,2025-06-05,2025-06-05,25.0
100194,facebook,ios,RO,48,1,2025-08-08,2025-08-08,48.0
100195,twitter,android,NL,7,1,2025-02-03,2025-02-03,7.0
100195,twitter,android,BG,171,2,2025-04-16,2025-05-20,256.5
100195,twitter,android,RO,64,1,2025-11-04,2025-11-04,64.0
100196,twitter,android,ES,70,2,2025-04-27,2025-08-16,105.0
100196,twitter,android,CY,32,1,2025-05-20,2025-05-20,32.0
100196,twitter,android,CZ,30,1,2025-05-23,2025-05-23,30.0
100197,twitter,android,MT,9,1,2025-01-09,2025-01-09,9.0
100197,twitter,android,IT,66,2,2025-02-05,2025-12-25,99.0
100197,twitter,android,SE,13,1,2025-02-05,2025-02-05,13.0
100198,instagram,ios,FR,23,1,2025-01-27,2025-01-27,23.0
100198,instagram,ios,LT,20,1,2025-03-20,2025-03-20,20.0
100198,instagram,ios,LV,59,1,2025-09-17,2025-09-17,59.0
100198,instagram,ios,DK,181,1,2025-10-03,2025-10-03,181.0
100199,instagram,ios,AT,25,1,2025-01-27,2025-01-27,25.0
100199,instagram,ios,NL,52,1,2025-08-14,2025-08-14,52.0
100199,instagram,ios,IE,144,1,2025-09-12,2025-09-12,144.0
100199,instagram,ios,SK,255,1,2025-11-30,2025-11-30,255.0
100200,instagram,ios,DE,21,1,2025-01-30,2025-01-30,21.0
100200,instagram,ios,HU,14,1,2025-07-04,2025-07-04,14.0
100200,instagram,ios,BG,247,1,2025-10-10,2025-10-10,247.0
100200,instagram,ios,CY,41,1,2025-11-16,2025-11-16,41.0
100201,twitter,ios,FR,51,1,2025-03-26,2025-03-26,51.0
100201,twitter,ios,IT,33,1,2025-05-06,2025-05-06,33.0
100201,twitter,ios,RO,118,1,2025-05-26,2025-05-26,118.0
100201,twitter,ios,BE,126,1,2025-06-03,2025-06-03,126.0
100202,twitter,ios,IE,42,1,2025-03-05,2025-03-05,42.0
100202,twitter,ios,SE,32,1,2025-09-17,2025-09-17,32.0
100202,twitter,ios,RO,100,1,2025-10-13,2025-10-13,100.0
100202,twitter,ios,SI,145,1,2025-12-13,2025-12-13,145.0
100203,twitter,ios,LU,6,1,2025-01-07,2025-01-07,6.0
100203,twitter,ios,GR,6,1,2025-03-19,2025-03-19,6.0
100203,twitter,ios,PL,15,1,2025-03-22,2025-03-22,15.0
100203,twitter,ios,DE,46,1,2025-07-09,2025-07-09,46.0
100204,tiktok,android,ES,9,1,2025-01-30,2025-01-30,9.0
100204,tiktok,android,EE,60,1,2025-07-17,2025-07-17,60.0
100204,tiktok,android,LV,135,1,2025-09-17,2025-09-17,135.0
100204,tiktok,android,SI,167,1,2025-11-14,2025-11-14,167.0
100205,twitter,android,GR,5,1,2025-01-11,2025-01-11,5.0
100205,twitter,android,ES,30,1,2025-05-01,2025-05-01,30.0
100205,twitter,android,CY,53,1,2025-08-10,2025-08-10,53.0
100205,twitter,android,BE,210,1,2025-12-11,2025-12-11,210.0
100206,instagram,android,AT,24,1,2025-01-05,2025-01-05,24.0
100206,instagram,android,SI,18,1,2025-02-03,2025-02-03,18.0
100206,facebook,ios,DK,34,1,2025-02-19,2025-02-19,34.0
100206,facebook,ios,SI,39,1,2025-03-23,2025-03-23,39.0
100206,instagram,android,FI,80,1,2025-08-11,2025-08-11,80.0
100206,facebook,ios,BG,252,1,2025-10-03,2025-10-03,252.0
