user_id,purchase_date,platform,ad_source,purchase_amount,country
u_10366,2025-01-26,ios,google_ads,74.22,DE
u_10367,2025-01-26,ios,instagram,54.79,DE
u_10368,2025-01-26,android,google_ads,46.92,FR
u_10369,2025-01-26,ios,facebook,30.25,NL
u_10370,2025-01-26,ios,google_ads,83.26,PT
u_10371,2025-01-26,android,google_ads,55.08,ES
u_10372,2025-01-26,android,google_ads,27.3,IE
u_10373,2025-01-26,ios,facebook,43.0,NL
u_10374,2025-01-26,android,facebook,42.15,IE
u_10375,2025-01-26,android,facebook,16.39,IT
u_10304,2025-01-27,android,twitter,47.4,DE
u_10072,2025-01-27,android,google_ads,36.11,DE
u_10310,2025-01-27,ios,instagram,13.11,NL
u_10180,2025-01-27,android,twitter,45.69,PT
u_10204,2025-01-27,android,google_ads,45.8,IT
u_10169,2025-01-27,android,tiktok,77.16,ES
u_10376,2025-01-27,android,facebook,44.11,PL
u_10377,2025-01-27,ios,google_ads,39.03,IT
u_10378,2025-01-27,android,google_ads,62.19,PT
u_10379,2025-01-27,android,google_ads,43.75,NL
u_10380,2025-01-27,android,twitter,32.91,DE
u_10381,2025-01-27,ios,google_ads,36.85,IE
u_10382,2025-01-27,ios,facebook,29.22,DE
u_10383,2025-01-27,ios,tiktok,38.58,ES
u_10384,2025-01-27,android,google_ads,30.42,BE
u_10385,2025-01-27,android,instagram,47.18,DE
u_10386,2025-01-27,ios,google_ads,67.8,IT
u_10387,2025-01-27,android,google_ads,64.17,PL
u_10089,2025-01-28,ios,google_ads,87.11,PT
u_10092,2025-01-28,android,instagram,16.67,DE
u_10331,2025-01-28,android,google_ads,41.76,FR
u_10256,2025-01-28,android,google_ads,36.63,FR
u_10077,2025-01-28,android,twitter,77.97,BE
u_10371,2025-01-28,android,google_ads,78.93,ES
u_10201,2025-01-28,ios,facebook,40.96,NL
u_10388,2025-01-28,ios,facebook,36.87,DE
u_10389,2025-01-28,android,instagram,65.78,SE
u_10390,2025-01-28,ios,google_ads,13.45,IT
u_10391,2025-01-28,ios,tiktok,12.88,PL
u_10392,2025-01-28,ios,twitter,21.79,IE
u_10393,2025-01-28,ios,instagram,48.95,BE
u_10394,2025-01-28,ios,google_ads,43.55,BE
u_10395,2025-01-28,android,tiktok,44.05,SE
u_10396,2025-01-28,ios,facebook,27.19,PL
u_10397,2025-01-28,android,facebook,58.6,NL
u_10398,2025-01-28,android,google_ads,45.97,FR
u_10399,2025-01-28,android,twitter,17.12,FR
u_10400,2025-01-28,ios,google_ads,33.59,BE
u_10401,2025-01-28,android,instagram,77.06,SE
u_10402,2025-01-28,ios,facebook,19.1,FR
u_10403,2025-01-28,ios,tiktok,15.01,DE
u_10215,2025-01-29,ios,tiktok,34.17,PT
u_10012,2025-01-29,android,google_ads,43.77,DE
u_10063,2025-01-29,android,facebook,36.53,ES
u_10081,2025-01-29,android,tiktok,50.97,SE
u_10061,2025-01-29,android,instagram,60.38,SE
u_10105,2025-01-29,android,tiktok,38.98,SE
u_10062,2025-01-29,ios,google_ads,39.34,DE
u_10158,2025-01-29,ios,tiktok,32.13,SE
u_10404,2025-01-29,android,twitter,78.96,DE
u_10405,2025-01-29,ios,google_ads,59.71,ES
u_10406,2025-01-29,ios,instagram,26.06,IT
u_10407,2025-01-29,ios,tiktok,36.85,PT
u_10408,2025-01-29,ios,google_ads,40.12,DE
u_10409,2025-01-29,ios,instagram,42.31,IE
u_10410,2025-01-29,ios,facebook,49.37,PL
u_10411,2025-01-29,ios,google_ads,36.0,FR
u_10412,2025-01-29,ios,instagram,39.92,BE
u_10413,2025-01-29,android,google_ads,64.28,SE
u_10414,2025-01-29,ios,google_ads,45.77,IT
u_10415,2025-01-29,android,tiktok,18.14,NL
u_10416,2025-01-29,android,instagram,16.18,IT
u_10417,2025-01-29,ios,instagram,9.5,PL
u_10418,2025-01-29,android,twitter,31.07,IT
u_10419,2025-01-29,android,google_ads,35.37,FR
u_10420,2025-01-29,ios,twitter,27.12,PT
u_10137,2025-01-30,android,tiktok,33.45,IT
u_10223,2025-01-30,ios,google_ads,28.21,DE
u_10018,2025-01-30,android,facebook,60.05,ES
u_10299,2025-01-30,ios,google_ads,41.19,PT
u_10421,2025-01-30,android,tiktok,31.48,DE
u_10422,2025-01-30,ios,twitter,70.69,PT
u_10423,2025-01-30,android,google_ads,18.79,PL
u_10424,2025-01-30,android,tiktok,38.03,IT
u_10425,2025-01-30,ios,google_ads,6.99,ES
u_10426,2025-01-30,android,google_ads,42.28,BE
u_10427,2025-01-30,ios,facebook,13.51,FR
u_10428,2025-01-30,android,facebook,22.47,IE
u_10429,2025-01-30,android,google_ads,45.05,PL
u_10015,2025-01-31,ios,twitter,17.15,ES
u_10094,2025-01-31,ios,instagram,6.96,DE
u_10313,2025-01-31,android,instagram,49.08,PL
u_10015,2025-01-31,ios,twitter,22.17,ES
u_10173,2025-01-31,android,facebook,25.36,SE
u_10225,2025-01-31,ios,tiktok,24.58,FR
u_10361,2025-01-31,android,google_ads,46.51,PL
u_10113,2025-01-31,ios,instagram,35.97,DE
u_10053,2025-01-31,ios,instagram,11.37,PL
u_10236,2025-01-31,android,instagram,39.15,DE
u_10430,2025-01-31,ios,google_ads,35.44,NL
u_10431,2025-01-31,android,instagram,52.02,BE
u_10432,2025-01-31,ios,facebook,62.33,SE
u_10433,2025-01-31,android,google_ads,80.42,NL
u_10434,2025-01-31,ios,facebook,42.85,BE
u_10435,2025-01-31,ios,facebook,26.25,ES
u_10436,2025-01-31,android,instagram,29.89,SE
u_10437,2025-01-31,android,facebook,25.84,ES
u_10438,2025-01-31,android,google_ads,43.61,IT
u_10439,2025-01-31,android,google_ads,39.21,IT
u_10440,2025-01-31,ios,google_ads,42.93,BE
u_10441,2025-01-31,android,twitter,57.88,ES
u_10442,2025-01-31,android,tiktok,58.08,IE
u_10443,2025-01-31,ios,google_ads,9.1,NL
u_10444,2025-01-31,android,facebook,64.16,PT
u_10445,2025-01-31,android,google_ads,32.62,SE
u_10446,2025-01-31,ios,google_ads,63.8,FR
u_10447,2025-01-31,android,tiktok,40.21,FR
u_10448,2025-01-31,android,google_ads,34.46,NL
u_10449,2025-01-31,android,instagram,54.56,BE
u_10280,2025-02-01,android,instagram,70.59,NL
u_10366,2025-02-01,ios,google_ads,102.28,DE
u_10423,2025-02-01,android,google_ads,27.46,PL
u_10080,2025-02-01,android,instagram,21.8,SE
u_10217,2025-02-01,ios,instagram,47.91,IE
u_10239,2025-02-01,android,twitter,8.25,IT
u_10450,2025-02-01,ios,facebook,6.99,ES
u_10451,2025-02-01,android,google_ads,47.69,PT
u_10452,2025-02-01,ios,google_ads,39.11,IT
u_10453,2025-02-01,ios,instagram,43.92,DE
u_10454,2025-02-01,ios,google_ads,50.37,ES
u_10455,2025-02-01,android,google_ads,45.07,NL
u_10456,2025-02-01,android,tiktok,45.66,DE
u_10457,2025-02-01,android,facebook,37.25,DE
u_10458,2025-02-01,android,facebook,62.2,FR
u_10459,2025-02-01,android,google_ads,71.5,ES
u_10460,2025-02-01,android,tiktok,7.64,PT
u_10461,2025-02-01,android,facebook,33.7,FR
u_10191,2025-02-02,ios,twitter,14.0,DE
u_10331,2025-02-02,android,google_ads,45.31,FR
u_10335,2025-02-02,android,tiktok,92.07,SE
u_10381,2025-02-02,ios,google_ads,35.11,IE
u_10117,2025-02-02,ios,instagram,18.62,SE
u_10294,2025-02-02,ios,google_ads,16.87,PL
u_10462,2025-02-02,ios,instagram,53.4,IT
u_10463,2025-02-02,ios,facebook,59.31,PL
u_10464,2025-02-02,android,instagram,71.93,IE
u_10465,2025-02-02,ios,facebook,33.56,NL
u_10466,2025-02-02,android,instagram,36.94,FR
u_10467,2025-02-02,ios,google_ads,41.94,IE
u_10468,2025-02-02,android,tiktok,13.8,DE
u_10469,2025-02-02,ios,facebook,20.78,ES
u_10470,2025-02-02,android,instagram,23.27,FR
u_10471,2025-02-02,ios,google_ads,36.28,DE
u_10472,2025-02-02,ios,instagram,68.06,PL
u_10473,2025-02-02,android,facebook,44.28,PT
u_10314,2025-02-03,ios,instagram,79.48,BE
u_10149,2025-02-03,android,facebook,57.56,IE
u_10180,2025-02-03,android,twitter,67.64,PT
u_10306,2025-02-03,ios,google_ads,84.76,ES
u_10173,2025-02-03,android,facebook,95.72,SE
u_10354,2025-02-03,ios,google_ads,31.85,PL
u_10175,2025-02-03,android,twitter,41.03,PL
u_10024,2025-02-03,android,facebook,23.37,NL
u_10472,2025-02-03,ios,instagram,80.9,PL
u_10474,2025-02-03,android,instagram,35.39,SE
u_10475,2025-02-03,ios,facebook,38.81,DE
u_10476,2025-02-03,ios,facebook,14.6,IE
u_10477,2025-02-03,ios,google_ads,29.78,IT
u_10478,2025-02-03,android,tiktok,69.2,ES
u_10479,2025-02-03,android,google_ads,75.57,IE
u_10480,2025-02-03,android,tiktok,46.17,IE
u_10481,2025-02-03,ios,google_ads,54.22,FR
u_10482,2025-02-03,ios,facebook,7.62,ES
u_10483,2025-02-03,android,twitter,47.74,PT
u_10484,2025-02-03,android,tiktok,42.3,NL
u_10485,2025-02-03,android,tiktok,29.36,IT
u_10486,2025-02-03,ios,instagram,48.69,SE
u_10487,2025-02-03,android,twitter,40.73,PT
u_10488,2025-02-03,ios,instagram,25.83,PL
u_10489,2025-02-03,ios,tiktok,28.14,SE
u_10490,2025-02-03,android,google_ads,52.73,DE
u_10491,2025-02-03,ios,instagram,35.14,DE
u_10456,2025-02-04,android,tiktok,58.65,DE
u_10118,2025-02-04,ios,instagram,64.16,IE
u_10268,2025-02-04,ios,tiktok,17.73,ES
u_10221,2025-02-04,android,google_ads,12.26,BE
u_10318,2025-02-04,android,facebook,23.78,ES
u_10103,2025-02-04,ios,tiktok,47.06,PL
u_10079,2025-02-04,android,google_ads,39.53,IT
u_10147,2025-02-04,android,google_ads,30.63,BE
u_10328,2025-02-04,android,google_ads,31.57,DE
u_10423,2025-02-04,android,google_ads,16.05,PL
u_10076,2025-02-04,ios,tiktok,24.18,ES
u_10221,2025-02-04,android,google_ads,5.79,BE
u_10263,2025-02-04,android,google_ads,16.72,FR
u_10492,2025-02-04,android,instagram,30.42,PL
u_10493,2025-02-04,ios,google_ads,57.44,DE
u_10494,2025-02-04,ios,tiktok,62.14,PL
u_10495,2025-02-04,ios,google_ads,19.1,IE
u_10496,2025-02-04,ios,google_ads,36.29,PL
u_10497,2025-02-04,android,google_ads,33.37,SE
u_10498,2025-02-04,ios,facebook,50.77,IE
u_10499,2025-02-04,android,instagram,49.63,DE
u_10500,2025-02-04,ios,tiktok,48.44,IE
u_10501,2025-02-04,android,facebook,68.8,DE
u_10502,2025-02-04,ios,google_ads,31.25,PT
u_10503,2025-02-04,android,google_ads,35.78,IT
u_10504,2025-02-04,ios,google_ads,9.64,NL
u_10505,2025-02-04,android,google_ads,46.33,NL
u_10506,2025-02-04,android,tiktok,44.88,SE
u_10507,2025-02-04,android,tiktok,54.34,BE
u_10508,2025-02-04,android,facebook,47.98,PL
u_10509,2025-02-04,ios,instagram,24.41,ES
u_10510,2025-02-04,ios,google_ads,32.19,SE
u_10511,2025-02-04,android,google_ads,37.91,DE
u_10512,2025-02-04,ios,instagram,30.32,NL
u_10513,2025-02-04,ios,facebook,52.72,PL
u_10514,2025-02-04,ios,twitter,49.13,BE
u_10515,2025-02-04,ios,tiktok,11.71,NL
u_10516,2025-02-04,ios,google_ads,37.19,IT
u_10517,2025-02-04,ios,google_ads,31.91,NL
u_10518,2025-02-04,ios,google_ads,32.18,IE
u_10519,2025-02-04,ios,google_ads,29.63,DE
u_10418,2025-02-05,android,twitter,23.76,IT
u_10088,2025-02-05,ios,google_ads,55.87,BE
u_10050,2025-02-05,android,tiktok,31.41,IE
u_10371,2025-02-05,android,google_ads,70.2,ES
u_10520,2025-02-05,android,tiktok,73.11,ES
u_10521,2025-02-05,android,tiktok,50.33,PT
u_10522,2025-02-05,ios,instagram,36.68,IT
u_10523,2025-02-05,ios,twitter,56.31,FR
u_10524,2025-02-05,ios,google_ads,55.66,PL
u_10525,2025-02-05,ios,twitter,55.02,SE
u_10526,2025-02-05,ios,facebook,49.88,PL
u_10527,2025-02-05,ios,facebook,44.85,DE
u_10528,2025-02-05,ios,facebook,56.8,PL
u_10529,2025-02-05,android,tiktok,25.67,IT
u_10189,2025-02-06,android,facebook,21.86,FR
u_10333,2025-02-06,android,facebook,11.67,IT
u_10475,2025-02-06,ios,facebook,36.09,DE
u_10518,2025-02-06,ios,google_ads,29.16,IE
u_10465,2025-02-06,ios,facebook,42.93,NL
u_10260,2025-02-06,ios,facebook,20.46,IE
u_10431,2025-02-06,android,instagram,50.99,BE
u_10530,2025-02-06,android,twitter,31.02,BE
u_10531,2025-02-06,ios,facebook,64.41,IE
u_10532,2025-02-06,ios,tiktok,56.93,DE
u_10533,2025-02-06,ios,google_ads,20.79,PL
u_10534,2025-02-06,ios,facebook,47.2,DE
u_10535,2025-02-06,android,facebook,43.89,SE
u_10536,2025-02-06,android,facebook,40.82,NL
u_10537,2025-02-06,android,google_ads,31.02,SE
u_10538,2025-02-06,android,google_ads,27.65,PL
u_10539,2025-02-06,android,google_ads,28.75,IE
u_10540,2025-02-06,ios,instagram,29.07,ES
u_10541,2025-02-06,ios,twitter,72.86,NL
u_10542,2025-02-06,android,tiktok,7.72,IE
u_10543,2025-02-06,ios,google_ads,61.19,PT
u_10163,2025-02-07,ios,facebook,50.28,DE
u_10078,2025-02-07,android,instagram,10.89,PL
u_10103,2025-02-07,ios,tiktok,37.27,PL
u_10360,2025-02-07,ios,google_ads,33.06,DE
u_10176,2025-02-07,android,facebook,18.72,IT
u_10050,2025-02-07,android,tiktok,27.11,IE
u_10045,2025-02-07,ios,tiktok,14.15,SE
u_10544,2025-02-07,android,google_ads,25.78,SE
u_10545,2025-02-07,android,facebook,35.36,NL
u_10546,2025-02-07,ios,twitter,8.23,FR
u_10547,2025-02-07,android,instagram,54.87,FR
u_10548,2025-02-07,android,facebook,49.89,NL
u_10549,2025-02-07,ios,facebook,44.25,PL
u_10550,2025-02-07,ios,facebook,40.46,IT
u_10551,2025-02-07,ios,instagram,55.94,DE
u_10552,2025-02-07,ios,google_ads,27.6,DE
u_10553,2025-02-07,android,twitter,38.81,PL
u_10554,2025-02-07,android,google_ads,32.26,BE
u_10555,2025-02-07,ios,facebook,20.97,IE
u_10556,2025-02-07,ios,tiktok,39.91,ES
u_10557,2025-02-07,ios,instagram,6.99,SE
u_10045,2025-02-08,ios,tiktok,9.43,SE
u_10478,2025-02-08,android,tiktok,80.68,ES
u_10454,2025-02-08,ios,google_ads,58.89,ES
u_10474,2025-02-08,android,instagram,29.92,SE
u_10243,2025-02-08,ios,google_ads,31.12,IE
u_10558,2025-02-08,ios,tiktok,58.74,PL
u_10559,2025-02-08,android,facebook,24.59,NL
u_10560,2025-02-08,android,instagram,52.23,PL
u_10561,2025-02-08,ios,facebook,47.05,DE
u_10562,2025-02-08,android,google_ads,33.92,PL
u_10563,2025-02-08,ios,tiktok,50.6,IT
u_10564,2025-02-08,ios,facebook,46.58,NL
u_10565,2025-02-08,android,google_ads,52.72,IT
u_10566,2025-02-08,android,facebook,21.67,DE
u_10567,2025-02-08,ios,google_ads,43.0,ES
u_10568,2025-02-08,ios,google_ads,34.36,DE
u_10458,2025-02-09,android,facebook,50.29,FR
u_10061,2025-02-09,android,instagram,12.75,SE
u_10086,2025-02-09,android,tiktok,36.33,FR
u_10456,2025-02-09,android,tiktok,66.26,DE
u_10085,2025-02-09,ios,instagram,36.75,ES
u_10149,2025-02-09,android,facebook,48.08,IE
u_10085,2025-02-09,ios,instagram,30.57,ES
u_10569,2025-02-09,ios,tiktok,52.14,ES
u_10570,2025-02-09,android,twitter,68.12,NL
u_10571,2025-02-09,ios,google_ads,47.28,IE
u_10572,2025-02-09,android,google_ads,67.09,ES
u_10573,2025-02-09,ios,google_ads,82.61,SE
u_10574,2025-02-09,ios,instagram,33.69,NL
u_10575,2025-02-09,ios,google_ads,45.14,DE
u_10576,2025-02-09,ios,facebook,26.31,PT
u_10577,2025-02-09,ios,google_ads,44.27,NL
u_10578,2025-02-09,ios,facebook,63.98,FR
u_10579,2025-02-09,ios,google_ads,44.71,NL
u_10580,2025-02-09,android,facebook,49.5,FR
u_10581,2025-02-09,ios,tiktok,65.54,ES
u_10582,2025-02-09,android,google_ads,52.75,DE
u_10583,2025-02-09,ios,google_ads,25.33,BE
u_10584,2025-02-09,ios,instagram,72.31,IT
u_10539,2025-02-10,android,google_ads,32.89,IE
u_10069,2025-02-10,android,google_ads,40.25,NL
u_10164,2025-02-10,android,google_ads,27.07,PL
u_10493,2025-02-10,ios,google_ads,42.39,DE
u_10035,2025-02-10,ios,twitter,14.49,SE
u_10585,2025-02-10,android,instagram,25.78,PT
u_10586,2025-02-10,android,google_ads,34.55,BE
u_10587,2025-02-10,ios,tiktok,65.77,IE
u_10588,2025-02-10,android,twitter,56.67,PL
u_10589,2025-02-10,android,twitter,22.73,SE
u_10590,2025-02-10,ios,google_ads,39.31,DE
u_10591,2025-02-10,android,instagram,21.07,SE
u_10592,2025-02-10,android,google_ads,37.6,PT
u_10593,2025-02-10,ios,twitter,40.68,SE
u_10594,2025-02-10,ios,facebook,15.77,PT
u_10595,2025-02-10,ios,tiktok,27.34,DE
u_10596,2025-02-10,android,twitter,19.68,PT
u_10325,2025-02-11,ios,google_ads,47.62,NL
u_10119,2025-02-11,ios,tiktok,40.58,PT
u_10493,2025-02-11,ios,google_ads,70.36,DE
u_10071,2025-02-11,ios,tiktok,25.53,ES
u_10461,2025-02-11,android,facebook,64.98,FR
u_10368,2025-02-11,android,google_ads,46.88,FR
u_10315,2025-02-11,ios,instagram,32.43,DE
u_10597,2025-02-11,ios,google_ads,64.57,SE
u_10598,2025-02-11,ios,tiktok,51.4,FR
u_10599,2025-02-11,ios,instagram,28.88,PT
u_10600,2025-02-11,android,tiktok,15.46,PL
u_10601,2025-02-11,ios,google_ads,9.48,PL
u_10602,2025-02-11,android,instagram,31.65,NL
u_10603,2025-02-11,android,tiktok,12.76,DE
u_10604,2025-02-11,ios,instagram,54.89,BE
u_10605,2025-02-11,android,facebook,82.08,FR
u_10606,2025-02-11,ios,google_ads,40.34,PT
u_10607,2025-02-11,android,google_ads,53.22,DE
u_10608,2025-02-11,ios,twitter,66.22,DE
u_10609,2025-02-11,ios,google_ads,58.63,BE
u_10610,2025-02-11,android,instagram,64.47,DE
u_10611,2025-02-11,ios,facebook,47.1,IT
u_10362,2025-02-12,ios,instagram,49.8,DE
u_10177,2025-02-12,ios,facebook,37.78,ES
u_10184,2025-02-12,ios,google_ads,43.19,ES
u_10144,2025-02-12,android,facebook,40.1,IT
u_10068,2025-02-12,ios,tiktok,11.98,PL
u_10528,2025-02-12,ios,facebook,70.25,PL
u_10547,2025-02-12,android,instagram,72.45,FR
u_10068,2025-02-12,ios,tiktok,14.09,PL
u_10612,2025-02-12,ios,google_ads,52.48,IT
u_10613,2025-02-12,android,google_ads,72.61,PL
u_10614,2025-02-12,android,google_ads,78.16,SE
u_10615,2025-02-12,android,google_ads,51.17,NL
u_10616,2025-02-12,ios,facebook,34.64,IE
u_10617,2025-02-12,android,instagram,50.02,IT
u_10618,2025-02-12,android,google_ads,34.41,FR
u_10619,2025-02-12,ios,google_ads,69.81,SE
u_10620,2025-02-12,android,google_ads,38.7,FR
u_10621,2025-02-12,ios,google_ads,38.85,ES
u_10622,2025-02-12,ios,google_ads,56.73,PT
u_10623,2025-02-12,android,twitter,57.29,BE
u_10624,2025-02-12,android,google_ads,81.75,IE
u_10625,2025-02-12,ios,instagram,52.95,IT
u_10626,2025-02-12,android,facebook,65.78,DE
u_10627,2025-02-12,ios,google_ads,62.48,SE
u_10628,2025-02-12,android,facebook,39.36,PT
u_10629,2025-02-12,android,google_ads,23.86,FR
u_10596,2025-02-13,android,twitter,16.15,PT
u_10213,2025-02-13,ios,instagram,24.45,NL
u_10203,2025-02-13,android,instagram,35.18,SE
u_10341,2025-02-13,ios,twitter,21.76,ES
u_10150,2025-02-13,android,instagram,77.76,IT
u_10568,2025-02-13,ios,google_ads,43.29,DE
u_10615,2025-02-13,android,google_ads,54.37,NL
u_10630,2025-02-13,ios,google_ads,19.13,DE
u_10631,2025-02-13,ios,google_ads,44.08,NL
u_10632,2025-02-13,android,google_ads,35.63,FR
u_10633,2025-02-13,android,instagram,20.99,SE
u_10634,2025-02-13,ios,google_ads,60.45,PT
u_10635,2025-02-13,ios,instagram,51.77,DE
u_10636,2025-02-13,android,twitter,61.43,DE
u_10637,2025-02-13,android,instagram,15.97,ES
u_10638,2025-02-13,ios,instagram,30.66,DE
u_10639,2025-02-13,ios,instagram,51.22,IE
u_10640,2025-02-13,android,google_ads,36.04,NL
u_10641,2025-02-13,android,google_ads,59.34,FR
u_10642,2025-02-13,ios,google_ads,29.19,FR
u_10643,2025-02-13,ios,tiktok,67.62,ES
u_10644,2025-02-13,android,google_ads,21.53,PT
u_10422,2025-02-14,ios,twitter,83.05,PT
u_10614,2025-02-14,android,google_ads,71.25,SE
u_10567,2025-02-14,ios,google_ads,32.03,ES
u_10249,2025-02-14,android,twitter,68.85,IT
u_10183,2025-02-14,ios,facebook,65.37,FR
u_10449,2025-02-14,android,instagram,49.46,BE
u_10645,2025-02-14,ios,google_ads,34.87,FR
u_10646,2025-02-14,android,google_ads,38.25,ES
u_10647,2025-02-14,android,instagram,53.91,SE
u_10648,2025-02-14,ios,tiktok,67.89,PT
u_10649,2025-02-14,ios,instagram,37.52,PT
u_10650,2025-02-14,ios,instagram,47.21,SE
u_10651,2025-02-14,ios,instagram,55.67,IT
u_10652,2025-02-14,ios,twitter,44.92,ES
u_10653,2025-02-14,android,facebook,9.54,PT
u_10654,2025-02-14,ios,facebook,18.71,NL
u_10655,2025-02-14,android,facebook,35.87,SE
u_10656,2025-02-14,ios,instagram,78.33,PT
u_10657,2025-02-14,android,tiktok,81.83,PT
u_10658,2025-02-14,ios,facebook,24.08,FR
u_10417,2025-02-15,ios,instagram,9.31,PL
u_10512,2025-02-15,ios,instagram,31.34,NL
u_10637,2025-02-15,android,instagram,14.96,ES
u_10397,2025-02-15,android,facebook,48.99,NL
u_10291,2025-02-15,android,instagram,5.66,IE
u_10248,2025-02-15,android,facebook,17.65,DE
u_10659,2025-02-15,ios,google_ads,56.62,BE
u_10660,2025-02-15,ios,instagram,53.85,ES
u_10661,2025-02-15,android,google_ads,71.12,NL
u_10662,2025-02-15,ios,instagram,55.67,FR
u_10663,2025-02-15,android,tiktok,16.02,FR
u_10664,2025-02-15,ios,instagram,36.7,BE
u_10665,2025-02-15,ios,facebook,52.02,NL
u_10666,2025-02-15,ios,instagram,50.48,FR
u_10667,2025-02-15,android,tiktok,6.99,ES
u_10668,2025-02-15,ios,facebook,34.23,BE
u_10669,2025-02-15,ios,tiktok,41.97,PL
u_10670,2025-02-15,ios,tiktok,20.97,SE
u_10302,2025-02-16,android,instagram,27.15,DE
u_10103,2025-02-16,ios,tiktok,49.58,PL
u_10265,2025-02-16,android,google_ads,61.11,IT
u_10297,2025-02-16,ios,google_ads,43.3,PL
u_10197,2025-02-16,ios,facebook,74.07,FR
u_10548,2025-02-16,android,facebook,64.33,NL
u_10515,2025-02-16,ios,tiktok,13.31,NL
u_10155,2025-02-16,ios,google_ads,61.5,DE
u_10572,2025-02-16,android,google_ads,49.27,ES
u_10671,2025-02-16,android,google_ads,33.21,DE
u_10672,2025-02-16,ios,instagram,56.72,PL
u_10673,2025-02-16,ios,facebook,36.63,ES
u_10674,2025-02-16,ios,instagram,53.13,PL
u_10675,2025-02-16,android,google_ads,34.42,BE
u_10676,2025-02-16,android,twitter,76.59,PL
u_10677,2025-02-16,android,google_ads,63.55,PL
u_10678,2025-02-16,android,facebook,48.12,DE
u_10679,2025-02-16,ios,facebook,27.01,IT
u_10680,2025-02-16,android,google_ads,6.99,IT
u_10681,2025-02-16,android,instagram,16.88,FR
u_10682,2025-02-16,android,instagram,30.13,DE
u_10683,2025-02-16,ios,google_ads,40.69,BE
u_10684,2025-02-16,android,tiktok,45.83,PT
u_10685,2025-02-16,ios,google_ads,41.23,FR
u_10686,2025-02-16,ios,instagram,14.19,BE
u_10687,2025-02-16,ios,twitter,33.41,PL
u_10688,2025-02-16,ios,facebook,55.75,IT
u_10087,2025-02-17,ios,instagram,18.03,BE
u_10677,2025-02-17,android,google_ads,71.64,PL
u_10192,2025-02-17,android,google_ads,34.03,DE
u_10080,2025-02-17,android,instagram,23.64,SE
u_10297,2025-02-17,ios,google_ads,57.22,PL
u_10606,2025-02-17,ios,google_ads,23.56,PT
u_10689,2025-02-17,android,google_ads,45.58,DE
u_10690,2025-02-17,android,instagram,46.8,IE
u_10691,2025-02-17,ios,twitter,47.94,PT
u_10692,2025-02-17,ios,tiktok,39.97,FR
u_10693,2025-02-17,android,tiktok,46.43,DE
u_10694,2025-02-17,ios,google_ads,80.14,DE
u_10695,2025-02-17,ios,tiktok,43.21,PL
u_10696,2025-02-17,android,instagram,6.99,PL
u_10697,2025-02-17,android,google_ads,6.99,FR
u_10698,2025-02-17,android,google_ads,60.11,NL
u_10699,2025-02-17,android,google_ads,31.88,PL
u_10700,2025-02-17,android,google_ads,36.51,PT
u_10701,2025-02-17,android,facebook,26.71,BE
u_10702,2025-02-17,ios,google_ads,52.13,IE
u_10672,2025-02-18,ios,instagram,64.27,PL
u_10636,2025-02-18,android,twitter,85.9,DE
u_10342,2025-02-18,ios,facebook,24.09,ES
u_10006,2025-02-18,android,facebook,81.15,PL
u_10557,2025-02-18,ios,instagram,9.12,SE
u_10218,2025-02-18,ios,twitter,11.35,IE
u_10553,2025-02-18,android,twitter,48.84,PL
u_10059,2025-02-18,ios,tiktok,61.12,DE
u_10703,2025-02-18,android,google_ads,48.72,DE
u_10704,2025-02-18,android,tiktok,58.75,DE
u_10705,2025-02-18,ios,facebook,47.94,IT
