user_id,purchase_date,platform,ad_source,campaign_id,purchase_amount,country
100487,2025-11-20,ios,instagram,AF67195,170.00,FR
100488,2025-11-18,ios,instagram,AF16607,300.00,RO
100489,2025-11-12,ios,instagram,TI77160,80.00,EE
100490,2025-11-21,ios,instagram,FA68915,290.00,CZ
100491,2025-11-20,ios,instagram,IN87332,80.00,SE
100492,2025-11-16,ios,twitter,FA20613,210.00,ES
100493,2025-11-16,ios,twitter,AF31539,60.00,FI
100494,2025-11-24,ios,twitter,GO89397,170.00,SE
100495,2025-11-16,ios,twitter,IN73236,320.00,NL
100496,2025-11-24,android,instagram,IN73131,220.00,GR
100497,2025-11-19,ios,facebook,GO29851,80.00,HR
100498,2025-11-16,android,affiliate,AF98706,330.00,SE
100499,2025-11-15,android,affiliate,GO35067,240.00,DE
100500,2025-11-12,ios,tiktok,TI82721,240.00,SK
100501,2025-11-14,ios,tiktok,TW68096,340.00,BG
100502,2025-11-20,android,google,AF11614,360.00,BG
100503,2025-11-21,android,google,IN28052,130.00,FI
100504,2025-11-19,android,google,FA09626,380.00,DE
100505,2025-11-16,ios,twitter,FA82940,180.00,CY
100506,2025-11-14,ios,twitter,GO51842,260.00,CZ
100507,2025-11-13,android,google,AF46278,390.00,AT
100508,2025-11-25,android,google,TW97993,200.00,DK
100509,2025-11-25,ios,tiktok,IN65510,80.00,AT
100510,2025-11-19,ios,tiktok,TW99174,170.00,DK
100511,2025-11-16,android,facebook,GO13463,270.00,BE
100512,2025-11-15,android,facebook,TI68822,230.00,FI
100513,2025-11-12,ios,instagram,TW69028,280.00,GR
100514,2025-11-14,ios,instagram,FA47682,130.00,LU
100515,2025-11-21,ios,instagram,TI01945,220.00,FI
100516,2025-11-23,ios,tiktok,TI52364,60.00,PL
100517,2025-11-23,ios,tiktok,IN05103,150.00,DK
100518,2025-11-16,ios,tiktok,IN30207,330.00,HR
100519,2025-11-18,ios,tiktok,TI77917,320.00,AT
100520,2025-11-21,ios,tiktok,TW57488,180.00,HR
100521,2025-11-12,ios,tiktok,IN03466,190.00,EE
100522,2025-11-23,android,affiliate,IN40097,110.00,HR
100523,2025-11-23,android,affiliate,GO21092,310.00,PT
100524,2025-11-18,ios,affiliate,GO71895,300.00,LT
100525,2025-11-19,ios,affiliate,GO42125,270.00,FI
100526,2025-11-18,ios,affiliate,AF68483,120.00,FI
100527,2025-11-21,ios,instagram,FA75644,390.00,PL
100528,2025-11-18,ios,instagram,GO11638,270.00,PT
100529,2025-11-19,ios,instagram,TI87229,220.00,AT
100530,2025-11-24,ios,instagram,FA56924,280.00,RO
100531,2025-11-22,android,twitter,TI93556,270.00,CZ
100532,2025-11-20,android,twitter,GO26035,320.00,DE
100533,2025-11-14,android,twitter,GO28626,320.00,BE
100534,2025-11-13,android,twitter,GO24996,120.00,SE
100535,2025-11-17,ios,tiktok,TI03281,250.00,PT
100536,2025-11-21,ios,google,TI30932,280.00,LV
100537,2025-11-22,ios,google,AF86620,400.00,HR
100538,2025-11-23,android,affiliate,IN52232,100.00,HU
100539,2025-11-20,android,google,TW97581,170.00,SK
100540,2025-11-16,ios,facebook,IN46495,110.00,DK
100541,2025-11-21,ios,google,TI14341,390.00,BE
100542,2025-11-12,ios,google,TI21335,260.00,GR
100543,2025-11-21,ios,google,AF02441,80.00,FI
100544,2025-11-18,ios,google,GO17820,180.00,HR
100545,2025-11-20,ios,google,TW89663,260.00,SK
100546,2025-11-15,ios,tiktok,GO27572,370.00,CY
100547,2025-11-13,ios,tiktok,TI52727,70.00,FR
100548,2025-11-17,ios,tiktok,FA73813,240.00,GR
100549,2025-11-19,ios,tiktok,GO41232,60.00,SE
100550,2025-11-19,android,affiliate,IN93431,170.00,FR
100551,2025-11-12,android,affiliate,TI82218,130.00,LV
100552,2025-11-17,android,google,AF57069,200.00,FR
100553,2025-11-22,android,google,FA98965,150.00,SK
100554,2025-11-23,ios,facebook,AF90910,270.00,AT
100555,2025-11-18,ios,facebook,IN06570,290.00,DE
100556,2025-11-22,android,twitter,TW64325,100.00,PL
100557,2025-11-14,android,twitter,IN42904,320.00,SE
100558,2025-11-17,ios,instagram,AF08820,390.00,IE
100559,2025-11-19,ios,instagram,AF40347,210.00,BG
100560,2025-11-16,android,google,TI72517,150.00,CY
100561,2025-11-15,android,google,AF42382,280.00,DE
100562,2025-11-22,android,facebook,IN32851,120.00,SK
100563,2025-11-18,android,facebook,FA35627,60.00,SK
100564,2025-11-12,android,facebook,GO45687,170.00,SE
100565,2025-11-24,android,twitter,FA39373,100.00,SK
100566,2025-11-12,android,twitter,FA69159,400.00,DE
100567,2025-11-13,android,twitter,IN07264,180.00,BE
100568,2025-11-20,android,instagram,GO85165,320.00,DK
100569,2025-11-12,android,tiktok,TI49430,290.00,ES
100570,2025-11-13,android,tiktok,GO12402,390.00,EE
100571,2025-11-20,android,tiktok,TW80864,70.00,NL
100572,2025-11-19,ios,twitter,AF53912,70.00,CY
100573,2025-11-12,ios,twitter,AF00322,230.00,SI
100574,2025-11-24,ios,twitter,FA13193,330.00,CZ
100575,2025-11-21,ios,twitter,AF17024,390.00,LU
100576,2025-11-18,ios,twitter,GO93502,300.00,NL
100577,2025-11-18,ios,twitter,IN09396,180.00,HU
100578,2025-11-23,ios,twitter,TW44648,330.00,FR
100579,2025-11-20,ios,google,FA91928,340.00,IE
100580,2025-11-25,ios,google,TI33291,350.00,DE
100581,2025-11-24,ios,google,TW32940,270.00,FR
100582,2025-11-14,ios,google,TW07989,390.00,BG
100583,2025-11-12,android,tiktok,IN29768,150.00,NL
100584,2025-11-22,android,tiktok,AF74031,220.00,CY
100585,2025-11-13,android,tiktok,TW78780,320.00,RO
100586,2025-11-13,android,affiliate,IN49191,80.00,MT
100587,2025-11-18,android,affiliate,FA50624,290.00,PT
100588,2025-11-17,ios,tiktok,TW78125,380.00,FR
100589,2025-11-15,ios,instagram,AF91013,400.00,SK
100590,2025-11-12,android,instagram,TW07974,350.00,BG
100591,2025-11-16,ios,google,TW35037,120.00,HR
100592,2025-11-18,ios,google,IN84803,340.00,HU
100593,2025-11-14,ios,google,IN85565,170.00,LV
100594,2025-11-18,ios,google,GO06900,290.00,ES
100595,2025-11-23,ios,tiktok,TW98314,320.00,SE
100596,2025-11-12,android,twitter,TW40469,100.00,ES
100597,2025-11-24,android,twitter,FA47112,70.00,PL
100598,2025-11-17,ios,facebook,FA94654,130.00,ES
100599,2025-11-23,ios,facebook,IN00643,300.00,IE
100600,2025-11-12,android,tiktok,TW33212,390.00,HR
100601,2025-11-18,android,tiktok,FA61795,190.00,DE
100602,2025-11-23,android,tiktok,TI30717,270.00,SE
100603,2025-11-18,ios,affiliate,TI64641,220.00,NL
100604,2025-11-18,ios,affiliate,IN53726,200.00,GR
100605,2025-11-19,ios,twitter,IN89049,160.00,LT
100606,2025-11-25,ios,twitter,IN27211,400.00,GR
100607,2025-11-22,ios,facebook,TW49490,90.00,ES
100608,2025-11-23,ios,facebook,TW63087,130.00,LU
100609,2025-11-22,android,instagram,AF72612,150.00,DK
100610,2025-11-24,android,affiliate,AF33307,380.00,SI
100611,2025-11-23,android,affiliate,GO04429,400.00,AT
100612,2025-11-20,android,affiliate,AF46710,80.00,CZ
100613,2025-11-20,android,affiliate,AF35252,340.00,GR
100614,2025-11-20,android,twitter,GO74753,250.00,LT
100615,2025-11-21,android,instagram,FA89823,290.00,IT
100616,2025-11-25,android,instagram,GO94578,260.00,LU
100617,2025-11-18,android,instagram,IN86177,310.00,LU
100618,2025-11-18,android,instagram,GO84394,370.00,SI
100619,2025-11-20,android,instagram,GO50121,280.00,GR
100620,2025-11-14,android,instagram,FA36234,330.00,DE
100621,2025-11-14,android,instagram,FA13370,310.00,SK
100622,2025-11-24,ios,affiliate,GO14193,100.00,EE
100623,2025-11-16,ios,affiliate,TW92599,290.00,FI
100624,2025-11-17,ios,affiliate,TI76917,260.00,RO
100625,2025-11-20,ios,affiliate,TW56434,140.00,FR
100626,2025-11-25,ios,instagram,TI40651,240.00,DK
100627,2025-11-25,ios,instagram,IN36147,70.00,CZ
100628,2025-11-21,android,affiliate,AF82755,100.00,PT
100629,2025-11-23,android,affiliate,TW98510,300.00,ES
100630,2025-11-24,android,facebook,FA36619,370.00,ES
100631,2025-11-12,android,facebook,FA76069,120.00,RO
100632,2025-11-20,android,facebook,TI52904,370.00,CY
100633,2025-11-14,ios,twitter,TI29880,170.00,BE
100634,2025-11-15,ios,twitter,IN10088,170.00,FI
100635,2025-11-17,android,twitter,GO83349,310.00,HR
100636,2025-11-18,android,twitter,IN39884,220.00,FI
100637,2025-11-25,android,twitter,GO29353,320.00,ES
100638,2025-11-19,ios,twitter,TI30568,270.00,GR
100639,2025-11-25,ios,affiliate,IN26101,60.00,CZ
100640,2025-11-25,ios,affiliate,TI84911,120.00,NL
100641,2025-11-22,ios,affiliate,GO96518,190.00,FR
100642,2025-11-18,android,affiliate,TW61287,220.00,SE
100643,2025-11-18,android,affiliate,TW73217,170.00,LU
100644,2025-11-16,ios,facebook,FA42959,310.00,BG
100645,2025-11-22,android,tiktok,FA08876,210.00,CY
100646,2025-11-22,android,tiktok,TW86365,60.00,DE
100647,2025-11-22,android,tiktok,FA49503,340.00,HU
100648,2025-11-17,android,facebook,FA11764,170.00,CZ
100649,2025-11-13,android,facebook,FA53055,160.00,BG
100650,2025-11-23,android,facebook,AF38590,310.00,LV
100651,2025-11-15,ios,instagram,GO92058,160.00,SK
100652,2025-11-17,ios,instagram,TI15934,240.00,LV
100653,2025-11-15,android,tiktok,TW75243,250.00,AT
100654,2025-11-19,android,tiktok,FA94663,350.00,DK
100655,2025-11-22,android,tiktok,GO39553,270.00,HR
100656,2025-11-21,android,tiktok,AF96014,90.00,AT
100657,2025-11-17,android,tiktok,GO48092,400.00,LT
100658,2025-11-18,android,tiktok,AF99037,160.00,BG
100659,2025-11-22,android,tiktok,TW83567,220.00,HU
100660,2025-11-24,ios,twitter,TI70590,80.00,DE
100661,2025-11-13,ios,twitter,IN10602,70.00,CY
100662,2025-11-24,ios,twitter,TW85170,400.00,CZ
100663,2025-11-12,ios,twitter,FA81048,240.00,HR
100664,2025-11-14,ios,facebook,TI01930,220.00,DK
100665,2025-11-14,ios,facebook,TI15382,210.00,FI
100666,2025-11-21,ios,facebook,AF30897,70.00,GR
100667,2025-11-24,android,tiktok,FA98241,160.00,CY
100668,2025-11-12,android,tiktok,AF60762,320.00,SE
100669,2025-11-24,ios,google,GO44559,140.00,BG
100670,2025-11-12,ios,facebook,FA99394,160.00,LT
100671,2025-11-22,ios,facebook,TI97654,340.00,HU
100672,2025-11-20,ios,facebook,TW84219,260.00,EE
100673,2025-11-24,ios,facebook,GO64597,220.00,BG
100674,2025-11-12,ios,facebook,IN52814,210.00,SE
100675,2025-11-15,ios,facebook,FA50924,200.00,LT
100676,2025-11-18,ios,facebook,IN40404,240.00,ES
100677,2025-11-20,ios,tiktok,IN53775,140.00,SI
100678,2025-11-17,ios,tiktok,GO88111,90.00,FR
100679,2025-11-13,android,tiktok,FA38958,110.00,EE
100680,2025-11-16,android,tiktok,TW79755,120.00,LV
100681,2025-11-14,ios,twitter,GO47142,210.00,BG
100682,2025-11-23,ios,twitter,IN82572,120.00,AT
100683,2025-11-14,ios,twitter,TW75395,390.00,GR
100684,2025-11-15,ios,affiliate,TW12766,320.00,SI
100685,2025-11-21,ios,affiliate,FA13609,250.00,DK
100686,2025-11-18,ios,affiliate,AF08953,340.00,NL
100687,2025-11-12,android,twitter,TI48171,190.00,DE
100688,2025-11-19,android,twitter,TW93959,130.00,ES
100689,2025-11-23,android,tiktok,GO97006,140.00,DK
100690,2025-11-15,android,tiktok,TI52597,210.00,PL
100691,2025-11-25,android,tiktok,AF48419,240.00,HR
100692,2025-11-19,android,tiktok,TW68074,190.00,FR
100693,2025-11-12,android,facebook,FA29419,280.00,PL
100694,2025-11-21,android,google,FA11094,160.00,EE
100695,2025-11-16,android,tiktok,AF38590,120.00,CZ
100696,2025-11-22,android,instagram,GO54552,80.00,IT
100697,2025-11-18,android,instagram,GO89275,100.00,EE
100698,2025-11-23,android,instagram,IN65747,130.00,DE
100699,2025-11-12,ios,tiktok,FA76777,110.00,PL
100700,2025-11-12,ios,tiktok,IN38143,170.00,CZ
100701,2025-11-25,ios,tiktok,FA74950,280.00,NL
100702,2025-11-23,android,facebook,GO21092,100.00,AT
100703,2025-11-25,android,instagram,TW79844,250.00,IE
100704,2025-11-18,android,instagram,GO04503,300.00,BE
100705,2025-11-20,android,tiktok,TW75052,130.00,SK
100706,2025-11-24,ios,facebook,FA48937,80.00,LU
100707,2025-11-20,ios,facebook,TI68009,150.00,DE
100708,2025-11-17,ios,facebook,TI72356,180.00,ES
100709,2025-11-25,ios,facebook,GO11669,390.00,PT
100710,2025-11-16,ios,facebook,FA46660,240.00,AT
100711,2025-11-13,ios,google,IN26124,100.00,ES
100712,2025-11-24,ios,google,IN13084,380.00,BG
100713,2025-11-24,android,instagram,TW80509,320.00,SI
100714,2025-11-14,android,instagram,TW84841,160.00,GR
100715,2025-11-20,android,tiktok,FA09291,300.00,FI
100716,2025-11-20,android,tiktok,IN93087,110.00,AT
100717,2025-11-23,android,tiktok,TW92163,380.00,IT
100718,2025-11-24,ios,google,FA80692,350.00,RO
100719,2025-11-23,ios,google,FA36979,100.00,ES
100720,2025-11-20,ios,affiliate,GO67029,390.00,LV
100721,2025-11-13,ios,facebook,AF94722,120.00,HU
100722,2025-11-24,ios,facebook,AF40741,290.00,LV
100723,2025-11-20,ios,twitter,GO68576,110.00,SI
100724,2025-11-19,android,tiktok,TW15903,140.00,LT
100725,2025-11-25,android,tiktok,TW83948,400.00,SE
100726,2025-11-23,ios,google,TI14920,390.00,MT
100727,2025-11-15,ios,google,GO31635,160.00,DK
100728,2025-11-15,ios,google,IN97771,200.00,NL
100729,2025-11-19,ios,google,IN27038,130.00,SI
100730,2025-11-20,ios,google,TI57206,190.00,RO
100731,2025-11-15,ios,twitter,TW46067,360.00,ES
100732,2025-11-22,android,facebook,TW31627,330.00,LU
100733,2025-11-14,android,facebook,TI20364,120.00,DE
100734,2025-11-20,android,instagram,TW47853,320.00,FI
100735,2025-11-24,android,instagram,GO27711,310.00,FR
100736,2025-11-17,android,tiktok,AF54144,310.00,BE
100737,2025-11-23,android,instagram,FA54797,370.00,IE
100738,2025-11-24,android,instagram,TW92537,400.00,SE
100739,2025-11-16,android,instagram,GO58788,80.00,AT
100740,2025-11-15,ios,tiktok,AF02270,240.00,FI
100741,2025-11-18,ios,tiktok,FA12539,280.00,AT
100742,2025-11-12,ios,tiktok,GO32577,250.00,SI
100743,2025-11-15,ios,google,TW98492,110.00,BG
100744,2025-11-25,ios,google,TI08719,290.00,EE
100745,2025-11-13,ios,google,TI39985,250.00,IE
100746,2025-11-13,ios,google,GO56906,310.00,RO
100747,2025-11-20,android,tiktok,GO10156,320.00,PT
100748,2025-11-20,android,tiktok,FA35627,290.00,CZ
100749,2025-11-22,android,instagram,IN19182,340.00,IT
100750,2025-11-14,ios,twitter,AF72621,130.00,HR
100751,2025-11-14,ios,twitter,AF21783,240.00,DK
100752,2025-11-17,android,google,AF16800,150.00,SE
100753,2025-11-22,android,google,GO57670,80.00,CZ
100754,2025-11-18,android,google,GO14901,220.00,EE
100755,2025-11-22,ios,facebook,GO28616,320.00,DK
100756,2025-11-16,ios,facebook,FA24378,60.00,FI
100757,2025-11-25,android,tiktok,TW66701,350.00,FR
100758,2025-11-15,android,tiktok,GO41049,290.00,NL
100759,2025-11-24,android,tiktok,GO77012,390.00,IT
100760,2025-11-21,ios,facebook,FA40780,190.00,NL
100761,2025-11-16,android,facebook,FA05201,110.00,PL
100762,2025-11-25,android,facebook,GO82660,290.00,RO
100763,2025-11-15,android,facebook,TI29817,90.00,ES
100764,2025-11-16,android,facebook,TI95982,340.00,DK
100765,2025-11-19,android,facebook,AF72169,140.00,ES
100766,2025-11-22,android,facebook,AF85874,140.00,HR
100767,2025-11-12,ios,facebook,FA11956,400.00,DK
100768,2025-11-21,android,instagram,FA68204,350.00,PL
100769,2025-11-21,ios,google,GO59687,80.00,SI
100770,2025-11-25,ios,google,IN81170,390.00,BE
100771,2025-11-25,ios,google,FA14849,100.00,IE
100772,2025-11-23,ios,google,FA15626,190.00,CZ
100773,2025-11-16,ios,tiktok,TI75229,140.00,DE
100774,2025-11-19,ios,tiktok,IN52119,240.00,IT
100775,2025-11-20,ios,affiliate,TI04310,80.00,BE
100776,2025-11-18,ios,tiktok,IN24021,290.00,IE
100777,2025-11-21,ios,tiktok,IN34150,160.00,HR
100778,2025-11-21,android,twitter,FA24365,290.00,ES
100779,2025-11-18,android,twitter,TI41115,390.00,SK
100780,2025-11-12,android,twitter,IN84194,130.00,CZ
100781,2025-11-23,android,twitter,AF23259,220.00,BE
100782,2025-11-20,android,google,GO58017,200.00,BE
100783,2025-11-17,android,google,TI38002,330.00,LU
100784,2025-11-16,android,instagram,GO63073,100.00,PL
100785,2025-11-15,android,twitter,TW93804,150.00,MT
100786,2025-11-22,android,twitter,FA18031,360.00,LU
100787,2025-11-24,ios,google,GO58787,160.00,SK
100788,2025-11-18,ios,google,GO09297,390.00,BG
100789,2025-11-21,ios,google,IN63040,60.00,DE
100790,2025-11-16,android,twitter,TI85143,370.00,FR
100791,2025-11-18,android,twitter,GO36111,270.00,SI
100792,2025-11-13,android,twitter,TW79663,150.00,MT
100793,2025-11-23,android,twitter,AF00191,240.00,LT
100794,2025-11-16,android,twitter,TW76723,230.00,CZ
100795,2025-11-17,android,affiliate,GO56811,230.00,BG
100796,2025-11-22,android,twitter,TW65887,390.00,ES
100797,2025-11-24,android,twitter,GO64851,340.00,FR
100798,2025-11-23,android,tiktok,AF92025,310.00,DK
100799,2025-11-19,android,google,GO33600,130.00,SK
100800,2025-11-17,android,google,TI94513,210.00,LU
100801,2025-11-18,android,google,FA53055,260.00,PT
100802,2025-11-22,ios,affiliate,TW19315,330.00,LV
100803,2025-11-16,android,facebook,IN19835,210.00,IE
100804,2025-11-15,ios,facebook,FA52186,80.00,HR
100805,2025-11-13,ios,facebook,GO84198,190.00,CZ
100806,2025-11-18,ios,instagram,FA22494,340.00,DK
100807,2025-11-23,ios,instagram,AF71079,290.00,FI
100808,2025-11-16,ios,instagram,GO32751,340.00,HR
100809,2025-11-24,ios,affiliate,AF88348,110.00,FI
100810,2025-11-23,ios,affiliate,FA47982,260.00,MT
100811,2025-11-25,ios,affiliate,TW76260,360.00,RO
100812,2025-11-21,ios,affiliate,TW42162,190.00,SE
100813,2025-11-22,ios,instagram,FA44736,300.00,BE
100814,2025-11-23,ios,instagram,FA28727,90.00,FI
100815,2025-11-24,ios,twitter,TI30765,250.00,IE
100816,2025-11-23,ios,twitter,GO47538,390.00,IE
100817,2025-11-14,android,affiliate,TI11323,160.00,LU
100818,2025-11-17,ios,tiktok,IN46938,210.00,FR
100819,2025-11-15,ios,tiktok,IN39892,330.00,MT
100820,2025-11-22,ios,affiliate,IN87646,60.00,CY
100821,2025-11-25,ios,affiliate,TI32760,120.00,MT
100822,2025-11-15,ios,tiktok,AF16165,230.00,HR
100823,2025-11-19,ios,tiktok,IN12005,350.00,PL
100824,2025-11-20,ios,tiktok,IN17260,120.00,BE
100825,2025-11-18,android,twitter,AF71527,330.00,HU
100826,2025-11-25,ios,facebook,GO42163,320.00,NL
100827,2025-11-23,ios,facebook,FA62392,200.00,LV
100828,2025-11-21,ios,affiliate,GO78059,230.00,MT
100829,2025-11-23,ios,affiliate,FA85189,360.00,PT
100830,2025-11-24,android,tiktok,IN06666,300.00,LT
100831,2025-11-20,ios,facebook,TI93569,330.00,PL
100832,2025-11-17,ios,facebook,AF66637,280.00,ES
100833,2025-11-18,ios,facebook,TI77143,400.00,PT
100834,2025-11-21,ios,facebook,TI02750,170.00,ES
100835,2025-11-12,ios,affiliate,FA54435,400.00,GR
100836,2025-11-15,ios,affiliate,TI62870,200.00,FI
100837,2025-11-13,ios,affiliate,FA43224,180.00,FI
100838,2025-11-13,ios,tiktok,FA33192,60.00,LV
100839,2025-11-23,ios,tiktok,GO53244,220.00,NL
100840,2025-11-25,ios,tiktok,FA81980,80.00,PT
100841,2025-11-15,ios,tiktok,FA52500,340.00,RO
100842,2025-11-17,android,twitter,AF46939,290.00,IE
100843,2025-11-25,android,instagram,TW56271,270.00,LV
100844,2025-11-22,android,instagram,FA81809,280.00,LT
100845,2025-11-24,ios,affiliate,IN69261,190.00,MT
100846,2025-11-25,android,facebook,IN40850,160.00,SI
100847,2025-11-12,android,facebook,IN44207,220.00,SK
100848,2025-11-23,ios,twitter,TI02750,150.00,NL
100849,2025-11-19,ios,twitter,IN22179,130.00,CZ
100850,2025-11-23,ios,twitter,FA74699,230.00,AT
100851,2025-11-17,ios,twitter,GO38096,370.00,SK
100852,2025-11-15,ios,facebook,TI30220,80.00,CY
100853,2025-11-22,ios,affiliate,FA60976,130.00,AT
100854,2025-11-18,ios,affiliate,TW41362,170.00,SI
100855,2025-11-22,ios,affiliate,TI97139,100.00,RO
100856,2025-11-25,android,facebook,TW80424,290.00,ES
100857,2025-11-12,android,facebook,TI22042,90.00,PT
100858,2025-11-22,android,facebook,TW15840,100.00,AT
100859,2025-11-21,android,google,TW19188,210.00,LT
100860,2025-11-21,android,twitter,AF42182,270.00,DE
100861,2025-11-17,android,twitter,AF71382,100.00,SK
100862,2025-11-17,ios,instagram,IN74079,100.00,SE
100863,2025-11-15,ios,instagram,AF74514,60.00,SK
100864,2025-11-13,ios,instagram,GO53915,70.00,IT
100865,2025-11-20,ios,google,FA88790,370.00,PL
100866,2025-11-17,ios,google,AF43556,60.00,DE
100867,2025-11-15,ios,google,GO46082,270.00,HU
100868,2025-11-14,android,affiliate,GO82702,190.00,IT
100869,2025-11-20,android,affiliate,FA54630,280.00,LT
100870,2025-11-22,ios,facebook,AF33261,150.00,NL
100871,2025-11-17,ios,facebook,IN90497,350.00,FR
100872,2025-11-19,android,instagram,FA96352,190.00,PT
100873,2025-11-13,android,instagram,FA39806,250.00,FI
100874,2025-11-20,android,instagram,FA83514,390.00,FR
100875,2025-11-13,ios,affiliate,AF22856,220.00,IT
100876,2025-11-25,ios,affiliate,IN83905,280.00,RO
100877,2025-11-19,ios,affiliate,GO67089,180.00,SK
100878,2025-11-17,ios,google,GO32754,380.00,BE
100879,2025-11-12,ios,google,GO45687,340.00,DK
100880,2025-11-13,android,tiktok,IN76804,210.00,ES
100881,2025-11-14,android,tiktok,GO04870,220.00,LT
100882,2025-11-14,android,tiktok,GO85012,300.00,LU
100883,2025-11-15,android,twitter,AF28661,390.00,BE
100884,2025-11-22,android,twitter,TI76784,150.00,AT
100885,2025-11-13,android,twitter,TW74390,210.00,SE
100886,2025-11-25,android,twitter,GO80843,270.00,DK
100887,2025-11-22,ios,twitter,FA22776,170.00,BG
100888,2025-11-15,ios,twitter,GO71637,330.00,ES
100889,2025-11-21,ios,twitter,TW12189,320.00,CY
100890,2025-11-12,ios,twitter,IN52549,270.00,FR
100891,2025-11-18,android,tiktok,FA32635,270.00,SI
100892,2025-11-25,android,tiktok,AF93725,70.00,LU
