date_day,ad_source,campaign_name,country,platform,spend_usd,impressions,clicks,installs,conversions
2025-01-03,tiktok,tt_creator_push,IE,android,168.89,"13,059",565,126,30
2025-09-28,instagram,ig_app_install,GR,android,217.17,"11,822",129,35,2
2025-06-11,facebook,fb_conversion_2025,PT,android,223.39,"12,582",291,68,15
2025-07-12,twitter,x_awareness,BE,ios,85.05,"5,253",122,26,2
2025-05-28,tiktok,tt_app_installs,AT,ios,157.16,"8,569",210,61,11
2025-07-25,google,google_display_retargeting,SI,ios,331.04,"14,507",299,64,5
2025-02-22,google,google_pmax_2025,DE,ios,311.92,"9,838",399,107,18
2025-04-28,facebook,fb_brand_awareness,SK,android,88.94,"6,252",166,33,2
2025-03-25,instagram,ig_retargeting,HU,ios,213.57,"13,006",183,47,11
2025-01-29,twitter,x_awareness,BG,android,121.09,"6,896",53,8,1
2025-11-14,affiliate,aff_winter,IE,ios,24.81,"3,664",69,7,1
2025-09-23,tiktok,tt_app_installs,DE,android,18.8,"3,491",140,44,7
2025-08-18,twitter,x_retargeting,RO,android,105.14,"8,261",68,11,2
2025-11-05,google,google_search_brand,HU,ios,125.07,"5,635",240,51,11
2025-09-15,google,google_display_retargeting,ES,android,218.69,"15,901",411,70,15
2025-02-17,affiliate,aff_summer,BG,android,86.49,"17,170",216,11,1
2025-05-18,facebook,fb_retargeting,IE,android,246.82,"11,964",295,86,9
2025-10-10,twitter,x_app_installs,HU,android,128.08,"11,980",304,60,11
2025-09-05,affiliate,aff_summer,EE,android,74.24,"7,539",136,19,1
2025-05-31,instagram,ig_app_install,LT,ios,113.55,"6,001",112,13,2
2025-06-10,twitter,x_web_conversions,SI,android,55.07,"6,294",94,11,2
2025-11-15,google,google_display_retargeting,EE,ios,201.9,"7,008",229,64,9
2025-03-14,instagram,ig_reels_push,DK,ios,323.25,"15,150",328,90,23
2025-02-25,twitter,x_web_conversions,SI,ios,69,"13,357",347,49,7
2025-01-18,instagram,ig_story_launch,IT,android,127.3,"7,851",294,65,6
2025-03-02,affiliate,aff_summer,PL,android,19.76,"6,944",66,5,0
2025-12-14,instagram,ig_story_launch,BG,android,321.58,"15,833",558,148,23
2025-10-10,tiktok,tt_spark_ads,ES,android,29.71,"3,766",58,17,4
2025-02-05,twitter,x_app_installs,GR,ios,46.47,"10,239",186,39,8
2025-01-06,google,google_youtube_video,IT,ios,121.06,"4,292",231,57,16
2025-08-02,facebook,fb_conversion_2025,SE,android,97.44,"8,817",231,37,8
2025-09-04,facebook,fb_app_install,NL,android,138.37,"9,156",147,36,5
2025-05-02,tiktok,tt_app_installs,IT,ios,134.43,"14,006",519,65,5
2025-09-03,google,google_youtube_video,LT,ios,120.37,"6,147",312,60,10
2025-07-14,facebook,fb_brand_awareness,HR,android,112.99,"6,268",178,30,4
2025-04-03,affiliate,aff_winter,LT,ios,43.85,"9,798",109,7,1
2025-10-09,facebook,fb_retargeting,RO,android,108.92,"5,600",162,55,13
2025-01-25,tiktok,tt_conversion_2025,GR,android,266.51,"19,536",447,46,9
2025-03-27,google,google_youtube_video,IE,android,286.32,"13,143",347,48,10
2025-09-28,affiliate,aff_winter,ES,android,100.81,"8,047",185,14,1
2025-08-27,facebook,fb_conversion_2025,HR,android,99.74,"6,269",194,48,14
2025-02-14,google,google_pmax_2025,SK,ios,153.87,"8,496",480,97,24
2025-11-27,google,google_search_brand,MT,ios,205.39,"6,681",444,69,19
2025-12-14,google,google_pmax_2025,PL,android,330.69,"11,359",265,62,13
2025-11-14,instagram,ig_app_install,FR,android,216.87,"11,690",427,44,4
2025-04-02,affiliate,aff_summer,SE,ios,55.81,"4,943",47,6,1
2025-09-02,affiliate,aff_winter,PL,android,16.81,"3,796",53,8,1
2025-11-09,twitter,x_awareness,AT,android,159.37,"13,540",317,57,8
2025-12-12,google,google_display_retargeting,DK,android,150.42,"9,942",595,80,19
2025-08-10,tiktok,tt_conversion_2025,EE,ios,42.69,"4,871",204,30,5
2025-07-26,instagram,ig_app_install,FR,ios,108.8,"5,664",252,65,15
2025-01-28,twitter,x_app_installs,PT,android,166.86,"10,223",225,25,5
2025-09-12,twitter,x_web_conversions,NL,android,59.23,"3,899",86,6,1
2025-09-13,instagram,ig_retargeting,CZ,ios,82.05,"14,228",570,171,18
2025-10-18,affiliate,aff_autumn,BE,android,34,"5,917",74,4,0
2025-04-24,google,google_display_retargeting,IT,android,477.44,"13,740",869,172,36
2025-01-19,affiliate,aff_autumn,EE,ios,241.93,"19,478",135,17,2
2025-04-20,google,google_youtube_video,SE,ios,224.11,"9,332",490,118,29
2025-10-15,google,google_youtube_video,IT,android,67.55,"7,134",182,48,11
2025-12-11,tiktok,tt_creator_push,CZ,ios,228.22,"13,672",538,125,10
2025-08-30,twitter,x_web_conversions,FI,ios,113.15,"11,542",259,17,1
2025-04-28,affiliate,aff_autumn,GR,ios,32.66,"8,497",130,15,1
2025-08-18,affiliate,aff_winter,FR,ios,45.11,"9,458",156,22,1
2025-12-06,instagram,ig_reels_push,IT,ios,179.43,"7,620",260,57,9
2025-06-04,tiktok,tt_app_installs,EE,android,118.15,"6,576",249,59,14
2025-10-03,google,google_search_brand,IE,ios,215.51,"6,467",445,108,30
2025-01-11,tiktok,tt_spark_ads,EE,android,173.76,"8,076",132,18,1
2025-10-23,facebook,fb_conversion_2025,EE,ios,49.55,"3,937",61,19,2
2025-03-01,google,google_search_brand,SE,android,72.33,"6,044",140,17,5
2025-12-10,instagram,ig_retargeting,BE,android,92.34,"4,555",123,20,4
2025-07-11,tiktok,tt_conversion_2025,SI,android,60.11,"4,898",116,24,1
2025-11-09,tiktok,tt_app_installs,BG,ios,122.31,"8,831",244,35,4
2025-04-16,google,google_display_retargeting,SE,ios,418.31,"16,268",338,62,11
2025-02-07,twitter,x_retargeting,HR,android,94.82,"10,259",258,21,3
2025-12-31,instagram,ig_reels_push,HR,ios,209.29,"8,931",250,68,10
2025-10-08,instagram,ig_story_launch,PL,android,157.06,"15,257",228,49,5
2025-05-11,facebook,fb_app_install,SE,android,292.73,"12,572",296,74,11
2025-09-13,twitter,x_app_installs,PL,ios,104.77,"8,003",210,39,3
2025-10-14,affiliate,aff_spring,FR,android,60.12,"22,754",450,59,7
2025-07-24,facebook,fb_conversion_2025,EE,android,353.9,"21,198",432,87,6
2025-04-19,instagram,ig_app_install,LT,android,107.8,"5,542",232,45,7
2025-01-02,facebook,fb_app_install,HU,android,93.92,"6,366",154,54,13
2025-12-04,facebook,fb_brand_awareness,GR,android,229.26,"14,062",358,62,13
2025-06-29,affiliate,aff_winter,GR,ios,58.63,"12,089",89,5,0
2025-08-25,google,google_display_retargeting,SK,ios,67.27,"5,907",355,56,14
2025-08-09,twitter,x_awareness,CY,ios,96.33,"6,764",191,23,2
2025-07-19,google,google_pmax_2025,SE,ios,196.3,"8,009",428,114,15
2025-07-03,affiliate,aff_autumn,RO,android,45.34,"8,507",203,34,5
2025-02-27,affiliate,aff_spring,ES,ios,93.02,"12,719",134,13,1
2025-07-29,facebook,fb_brand_awareness,BE,android,423.01,"16,005",532,87,12
2025-05-17,instagram,ig_app_install,ES,ios,97.93,"10,110",444,84,14
2025-04-28,facebook,fb_conversion_2025,FR,android,61.71,"4,947",126,23,2
2025-10-10,twitter,x_retargeting,FI,ios,42.44,"5,506",150,30,6
2025-05-09,affiliate,aff_spring,FR,android,211.79,"17,691",139,13,1
2025-10-21,facebook,fb_conversion_2025,FI,ios,131.85,"12,215",226,46,3
2025-04-01,google,google_youtube_video,HU,android,294.32,"15,415",981,181,44
2025-12-11,tiktok,tt_spark_ads,CZ,android,63.26,"7,836",216,26,4
2025-08-28,affiliate,aff_autumn,GR,android,30.59,"9,445",44,6,1
2025-07-24,facebook,fb_brand_awareness,BG,android,157.27,"10,155",351,63,18
2025-06-11,twitter,x_web_conversions,LU,android,99.59,"8,157",184,25,2
2025-09-06,google,google_search_brand,BG,android,179.59,"7,792",465,52,4
2025-06-15,affiliate,aff_summer,FR,android,83.42,"9,355",149,11,1
2025-10-10,twitter,x_retargeting,CZ,android,35.5,"3,235",29,6,1
2025-10-30,google,google_youtube_video,BE,android,123.96,"7,306",237,50,11
2025-01-14,twitter,x_retargeting,FI,ios,78.87,"6,199",152,10,2
2025-04-10,facebook,fb_brand_awareness,GR,ios,86.26,"6,068",185,57,12
2025-03-06,facebook,fb_retargeting,NL,android,51.63,"5,163",133,18,3
2025-07-27,facebook,fb_retargeting,BG,ios,73.67,"3,407",42,7,1
2025-10-07,affiliate,aff_summer,GR,android,70.03,"10,240",238,32,4
2025-08-18,twitter,x_app_installs,NL,ios,127.66,"7,782",193,24,3
2025-12-16,affiliate,aff_autumn,GR,android,62.36,"7,277",106,11,1
2025-08-17,tiktok,tt_app_installs,MT,ios,167.39,"7,746",106,17,1
2025-12-03,twitter,x_awareness,HU,android,131.23,"10,678",177,14,2
2025-01-03,affiliate,aff_summer,EE,ios,30.83,"7,387",136,9,2
2025-05-05,facebook,fb_retargeting,LV,android,131.34,"8,350",242,36,7
2025-07-25,twitter,x_app_installs,FI,android,14.56,"1,812",46,3,0
2025-01-11,affiliate,aff_autumn,DK,android,18.19,"7,358",173,18,1
2025-08-31,affiliate,aff_autumn,DK,ios,39.75,"6,896",133,23,3
2025-10-31,instagram,ig_app_install,IT,ios,35.83,"3,527",102,16,3
2025-07-10,affiliate,aff_autumn,BG,android,75.72,"16,138",209,33,5
2025-10-19,affiliate,aff_summer,RO,ios,7.86,"3,004",17,1,0
2025-10-20,twitter,x_awareness,FR,ios,75.89,"6,554",101,15,1
2025-06-14,affiliate,aff_spring,ES,android,37.16,"9,162",103,11,1
2025-01-30,twitter,x_web_conversions,HR,ios,103.52,"12,667",320,32,7
2025-11-25,instagram,ig_retargeting,ES,android,70.26,"10,028",378,48,8
2025-12-09,facebook,fb_conversion_2025,LU,android,165.57,"5,948",155,28,2
2025-04-05,tiktok,tt_conversion_2025,NL,ios,173.37,"14,669",578,183,37
2025-05-10,facebook,fb_conversion_2025,HU,android,166.12,"6,255",145,46,5
2025-03-29,twitter,x_retargeting,SI,android,142.59,"11,156",193,27,2
2025-04-16,twitter,x_app_installs,CY,android,98.45,"22,380",409,29,3
2025-07-14,affiliate,aff_winter,IT,android,53.05,"5,340",73,13,1
2025-02-11,affiliate,aff_summer,CY,ios,80.67,"7,463",125,20,1
2025-06-09,instagram,ig_story_launch,LT,ios,80.44,"3,831",42,9,2
2025-03-01,facebook,fb_retargeting,FR,ios,357.52,"17,352",396,63,8
2025-07-13,instagram,ig_reels_push,RO,ios,217.55,"10,381",113,19,3
2025-06-11,google,google_pmax_2025,BG,android,411.55,"14,898",410,103,33
2025-12-02,instagram,ig_reels_push,CY,android,46.24,"9,209",311,90,11
2025-07-06,twitter,x_app_installs,LT,ios,73.65,"9,379",190,12,2
2025-03-28,twitter,x_web_conversions,CZ,android,63.09,"8,433",232,38,3
2025-09-02,twitter,x_app_installs,SE,ios,18.56,"1,219",24,2,0
2025-07-31,facebook,fb_app_install,PL,android,101.51,"9,257",170,46,14
2025-09-04,affiliate,aff_spring,SI,android,95.03,"12,966",78,6,1
2025-02-23,twitter,x_app_installs,LV,android,51.87,"6,712",105,18,3
2025-06-10,affiliate,aff_summer,LV,ios,68.28,"13,438",242,16,2
2025-09-17,affiliate,aff_autumn,FR,android,130.08,"17,779",141,8,1
2025-12-31,facebook,fb_app_install,CZ,android,106.93,"8,758",124,31,6
2025-10-26,tiktok,tt_creator_push,IT,ios,47.51,"5,789",96,22,3
2025-02-11,google,google_display_retargeting,DE,android,219.95,"9,103",420,56,9
2025-03-06,affiliate,aff_summer,HU,ios,52.72,"5,067",28,5,1
2025-05-20,google,google_search_brand,DE,ios,267.13,"9,309",196,28,2
2025-02-23,tiktok,tt_app_installs,FI,android,46.5,"5,460",172,33,8
2025-01-28,instagram,ig_retargeting,HR,ios,247.66,"16,948",394,44,6
2025-10-13,google,google_youtube_video,NL,android,127.28,"4,931",316,51,8
2025-09-03,instagram,ig_retargeting,SE,android,27.42,"3,622",94,17,4
2025-06-18,twitter,x_awareness,DK,ios,199.66,"22,494",352,40,3
2025-01-04,tiktok,tt_creator_push,LV,android,71.48,"6,778",285,42,2
2025-01-08,tiktok,tt_app_installs,BG,android,88.8,"9,514",346,104,13
2025-12-21,twitter,x_retargeting,EE,ios,120.88,"15,524",232,37,5
2025-02-08,twitter,x_awareness,BE,ios,38.59,"6,509",182,21,2
2025-12-12,google,google_youtube_video,NL,android,110.29,"5,334",212,43,12
2025-04-05,google,google_search_brand,HR,android,147.42,"10,440",387,99,6
2025-04-27,instagram,ig_reels_push,SK,android,59.81,"6,957",75,9,1
2025-08-24,tiktok,tt_spark_ads,BE,android,37.5,"7,175",148,23,3
2025-06-21,facebook,fb_retargeting,GR,android,269.8,"10,767",216,27,3
2025-08-12,facebook,fb_brand_awareness,LT,android,106.44,"8,700",262,81,20
2025-11-26,twitter,x_awareness,SE,ios,105.95,"7,496",157,10,1
2025-02-04,instagram,ig_app_install,HU,android,189.47,"13,520",553,85,8
2025-03-26,google,google_pmax_2025,SI,ios,112.27,"7,500",345,96,11
2025-11-23,instagram,ig_story_launch,LT,ios,184.69,"11,404",324,62,8
2025-11-02,facebook,fb_app_install,CY,android,106.3,"11,011",325,96,21
2025-05-14,tiktok,tt_creator_push,CY,ios,116.65,"7,500",115,12,2
2025-04-21,google,google_pmax_2025,CZ,android,56.73,"5,323",113,17,2
2025-10-07,twitter,x_awareness,MT,android,102.31,"8,659",63,10,1
2025-11-15,twitter,x_retargeting,RO,android,94.82,"5,301",68,8,1
2025-01-26,tiktok,tt_app_installs,GR,android,127.48,"6,934",205,65,5
2025-08-08,affiliate,aff_winter,IE,android,152.99,"11,344",170,10,1
2025-04-08,affiliate,aff_winter,NL,android,150.43,"14,886",222,40,2
2025-06-22,google,google_display_retargeting,SK,ios,29.48,"2,576",146,28,5
2025-05-14,twitter,x_retargeting,CZ,android,91.57,"13,755",277,58,6
2025-11-09,instagram,ig_retargeting,BE,ios,30.67,"5,598",168,24,5
2025-05-15,instagram,ig_app_install,IT,android,131.97,"8,947",323,59,6
2025-03-18,tiktok,tt_conversion_2025,IE,ios,60.8,"8,341",427,48,9
2025-10-24,tiktok,tt_creator_push,SK,ios,114.38,"7,982",205,25,2
2025-06-01,affiliate,aff_spring,LT,ios,128.76,"10,092",157,16,2
2025-06-02,twitter,x_awareness,PT,android,63.31,"5,200",71,11,2
2025-11-25,twitter,x_retargeting,DE,ios,76.3,"8,699",87,8,1
2025-02-14,tiktok,tt_spark_ads,LU,android,106.25,"6,299",124,32,6
2025-03-29,affiliate,aff_summer,NL,android,53.28,"9,339",156,16,3
2025-07-28,instagram,ig_retargeting,FI,android,239.11,"11,661",387,101,26
2025-04-19,instagram,ig_reels_push,SI,android,18.96,"3,116",46,10,1
2025-04-09,affiliate,aff_spring,RO,android,50.38,"8,760",79,12,2
2025-03-01,google,google_youtube_video,GR,android,256.41,"14,169",853,83,13
2025-08-11,google,google_search_brand,MT,android,178.18,"7,109",207,57,10
2025-03-11,tiktok,tt_spark_ads,SI,ios,63.71,"5,640",224,59,5
2025-11-14,google,google_search_brand,FR,ios,276.59,"10,738",389,91,9
2025-11-01,google,google_youtube_video,PL,android,317.87,"10,653",271,35,5
2025-09-30,affiliate,aff_autumn,DK,ios,16.56,"6,261",38,6,0
2025-06-01,twitter,x_awareness,LU,android,203.04,"12,753",113,12,2
2025-03-31,instagram,ig_app_install,NL,ios,306.91,"14,401",553,160,20
2025-04-19,instagram,ig_app_install,PT,ios,79.72,"4,654",60,14,3
2025-04-14,affiliate,aff_spring,BE,ios,68.48,"7,975",96,7,1
2025-03-04,tiktok,tt_spark_ads,RO,android,376.01,"18,069",833,263,62
2025-04-26,facebook,fb_retargeting,AT,ios,217.71,"14,542",462,133,10
2025-03-20,tiktok,tt_creator_push,LV,ios,209.53,"13,665",671,102,19
2025-12-27,google,google_pmax_2025,FR,ios,122.84,"6,837",140,26,8
2025-11-30,facebook,fb_retargeting,LU,ios,132.84,"15,301",192,43,3
2025-01-14,instagram,ig_story_launch,SE,ios,84.03,"6,563",265,55,9
2025-09-29,facebook,fb_brand_awareness,ES,android,50.68,"2,248",43,10,1
2025-12-16,instagram,ig_reels_push,BE,ios,178.02,"12,630",127,22,4
2025-07-04,google,google_search_brand,DE,android,88.08,"7,029",462,115,29
2025-09-08,tiktok,tt_creator_push,CY,android,54.88,"10,327",437,73,7
2025-02-01,google,google_display_retargeting,ES,ios,164.39,"11,509",294,26,8
2025-12-28,google,google_display_retargeting,SK,android,198.13,"6,252",356,77,21
2025-07-01,affiliate,aff_summer,RO,ios,133.14,"9,618",132,24,2
2025-07-12,facebook,fb_conversion_2025,ES,android,239.07,"9,955",82,17,2
2025-01-20,twitter,x_web_conversions,CZ,android,26.99,"6,710",90,9,1
2025-07-04,tiktok,tt_spark_ads,BG,android,19.63,"3,315",169,35,4
2025-06-07,affiliate,aff_winter,CZ,ios,57.4,"4,731",118,11,1
2025-10-05,tiktok,tt_spark_ads,EE,ios,33.58,"5,472",245,27,6
2025-06-28,google,google_youtube_video,EE,android,40.24,"4,815",303,34,10
2025-03-06,google,google_pmax_2025,FR,ios,79.54,"6,458",251,40,8
2025-01-10,google,google_pmax_2025,RO,ios,147.1,"5,677",349,74,12
2025-02-27,facebook,fb_app_install,IT,android,177.03,"6,477",218,37,4
2025-02-05,instagram,ig_story_launch,PT,android,242.22,"11,671",164,40,7
2025-04-29,affiliate,aff_winter,PL,android,82.74,"6,359",51,4,1
2025-11-10,google,google_display_retargeting,EE,ios,373.24,"14,285",946,231,48
2025-04-13,tiktok,tt_conversion_2025,IT,android,82.71,"9,995",284,37,3
2025-11-03,tiktok,tt_creator_push,SI,ios,38.29,"5,121",177,47,9
2025-05-10,instagram,ig_app_install,LT,android,42.21,"1,989",49,6,1
2025-04-11,twitter,x_awareness,BG,ios,81.87,"10,961",168,12,1
2025-08-04,facebook,fb_retargeting,MT,ios,140.12,"7,554",226,45,4
2025-07-22,instagram,ig_reels_push,LT,android,120.23,"13,798",565,119,21
2025-07-31,facebook,fb_retargeting,RO,android,86.03,"4,569",51,6,1
2025-04-17,facebook,fb_brand_awareness,ES,ios,236.56,"10,577",158,36,4
2025-01-26,tiktok,tt_conversion_2025,LT,android,142.33,"9,994",330,59,14
2025-06-26,tiktok,tt_app_installs,LU,android,152.55,"8,362",387,110,27
2025-09-20,affiliate,aff_summer,SK,ios,123.64,"12,260",151,9,1
2025-07-19,tiktok,tt_spark_ads,SE,ios,91.1,"11,467",443,91,16
2025-03-31,affiliate,aff_spring,MT,ios,65.79,"7,031",44,5,0
2025-02-18,facebook,fb_brand_awareness,GR,ios,179.81,"8,700",195,51,11
2025-10-31,twitter,x_app_installs,BG,android,145.26,"12,101",233,20,3
2025-10-23,facebook,fb_conversion_2025,IE,ios,83.95,"4,840",93,18,5
2025-07-11,instagram,ig_story_launch,GR,android,158.08,"7,444",230,41,7
2025-03-25,tiktok,tt_creator_push,HU,ios,53.93,"6,036",94,17,3
2025-03-10,affiliate,aff_spring,PL,android,90.16,"7,489",75,9,1
2025-11-24,facebook,fb_retargeting,LU,android,259.71,"9,814",194,66,15
2025-04-29,twitter,x_web_conversions,SK,ios,64.19,"7,381",144,22,2
2025-05-01,facebook,fb_app_install,FR,android,62.75,"6,248",71,11,3
2025-11-03,affiliate,aff_autumn,LU,android,67.13,"15,360",232,22,2
2025-01-08,instagram,ig_retargeting,IT,android,174.63,"17,023",430,100,15
2025-08-24,instagram,ig_reels_push,DK,ios,85.11,"4,016",158,43,5
2025-05-25,facebook,fb_brand_awareness,NL,ios,103.47,"5,948",125,17,5
2025-02-26,instagram,ig_retargeting,BG,ios,15.76,"1,811",25,7,1
2025-06-29,twitter,x_app_installs,IT,ios,24.6,"6,489",129,10,0
2025-10-14,instagram,ig_app_install,HU,android,249.83,"11,699",158,28,5
2025-09-03,instagram,ig_retargeting,SI,ios,62.34,"9,048",190,23,3
2025-05-19,instagram,ig_reels_push,EE,android,325.18,"16,764",538,103,17
2025-11-17,twitter,x_awareness,EE,android,150.07,"12,346",91,13,3
2025-07-01,instagram,ig_retargeting,IE,android,99.03,"5,178",70,18,5
2025-03-18,google,google_search_brand,LU,ios,56.22,"6,281",249,62,9
2025-11-25,affiliate,aff_autumn,LU,android,112.98,"9,307",178,15,1
2025-05-07,facebook,fb_conversion_2025,PL,android,107.16,"4,733",124,23,2
2025-01-11,twitter,x_awareness,RO,android,43.6,"7,105",123,10,2
2025-05-03,tiktok,tt_conversion_2025,FR,android,89.6,"9,216",501,143,30
2025-03-31,instagram,ig_story_launch,EE,ios,17.32,"2,025",64,8,2
2025-12-31,google,google_display_retargeting,ES,android,128.88,"9,333",233,39,9
2025-09-13,facebook,fb_brand_awareness,IE,ios,144.04,"11,343",110,23,3
2025-12-17,tiktok,tt_conversion_2025,FI,ios,101.42,"6,620",176,33,3
2025-05-26,google,google_search_brand,IT,android,72.73,"4,581",204,22,3
2025-04-26,facebook,fb_retargeting,BE,android,342.92,"12,707",228,62,5
2025-06-23,tiktok,tt_app_installs,BG,ios,71.46,"17,294",729,139,20
2025-08-20,twitter,x_web_conversions,LV,ios,140.68,"13,361",198,43,5
2025-06-26,google,google_pmax_2025,AT,ios,232.46,"11,156",471,126,17
2025-08-02,instagram,ig_app_install,SK,android,41.47,"2,685",108,21,1
2025-07-15,instagram,ig_retargeting,HU,ios,95.65,"7,572",92,24,3
2025-02-06,twitter,x_awareness,SI,android,144.67,"10,536",219,19,3
2025-10-27,tiktok,tt_creator_push,LU,android,170.91,"14,120",447,77,4
2025-12-24,google,google_pmax_2025,GR,android,92.36,"7,118",177,40,5
2025-09-22,tiktok,tt_app_installs,ES,android,126.59,"6,993",266,52,2
2025-05-21,google,google_display_retargeting,GR,android,151.67,"10,266",497,118,37
2025-09-19,tiktok,tt_app_installs,MT,ios,92.33,"7,599",394,123,18
2025-01-25,affiliate,aff_spring,AT,android,142.75,"12,012",167,15,3
2025-07-12,twitter,x_retargeting,FR,ios,29.92,"7,271",171,20,1
2025-04-19,instagram,ig_reels_push,EE,android,227.55,"14,360",629,182,23
2025-07-20,twitter,x_web_conversions,LV,android,167.69,"11,313",223,35,7
2025-09-15,google,google_youtube_video,SK,android,319.35,"9,446",543,67,19
2025-02-05,tiktok,tt_conversion_2025,SK,android,501.89,"22,996",814,206,31
2025-07-29,instagram,ig_retargeting,SK,android,47.72,"8,599",332,34,9
2025-07-07,instagram,ig_app_install,LT,ios,32.78,"3,292",60,9,1
2025-04-13,facebook,fb_app_install,SI,ios,116.08,"12,801",437,110,29
2025-03-13,tiktok,tt_conversion_2025,SE,ios,163.29,"9,647",170,27,4
2025-09-12,facebook,fb_retargeting,AT,ios,306.74,"11,250",165,33,9
2025-07-23,twitter,x_retargeting,GR,ios,94.76,"6,669",57,11,1
2025-05-20,twitter,x_retargeting,PT,android,68.14,"7,433",79,9,2
2025-04-18,facebook,fb_app_install,LU,android,90.63,"12,231",298,42,9
2025-02-14,facebook,fb_app_install,LT,android,76.66,"5,049",94,26,7
2025-01-03,twitter,x_awareness,AT,android,44.07,"6,697",128,10,1
2025-07-30,instagram,ig_app_install,HR,ios,107.76,"5,022",52,10,1
2025-09-16,instagram,ig_retargeting,NL,android,58.87,"4,975",185,50,12
2025-08-20,google,google_pmax_2025,ES,android,72.32,"5,671",395,93,11
2025-01-22,facebook,fb_conversion_2025,HU,android,85.32,"14,113",264,58,11
2025-08-06,twitter,x_web_conversions,RO,ios,221.43,"22,900",233,34,6
2025-03-16,google,google_search_brand,PL,ios,240.39,"10,471",551,50,9
