invoice_id;user_id;plan_id;plan_duration;transaction_date;subscription_price;discount_applied;fees_charged;amount_paid
m2LtYQ3fHb;DitB061nMK;3ZksraziGv;Monthly;2022-04-07;$30,00;$0,00;$1,67;$28,33
jebA4pQcAJ;FuPF6RptwZ;3ZksraziGv;Monthly;2022-04-07;$30,00;$0,00;$3,09;$26,91
HPOTx5mc5I;X2xdXzcLV0;3ZksraziGv;Monthly;2022-04-07;$30,00;$0,00;$1,67;$28,33
h+OooaF0Rf;srA1JrCNV9;3ZksraziGv;Monthly;2022-04-07;$30,00;$0,00;$3,09;$26,91
aEaPU371G3;2gXxmvMs2J;3ZksraziGv;Monthly;2022-04-07;$30,00;$0,00;$2,14;$27,86
MREUwThJsW;mAPvt9brDh;3ZksraziGv;Monthly;2022-04-07;$30,00;$0,00;$1,97;$28,03
f1j4TVsemb;O6+cMSx/mm;3ZksraziGv;Monthly;2022-04-07;$30,00;$0,00;$1,47;$28,53
k2sWxw0EcH;Zt8oLH9cwQ;3ZksraziGv;Monthly;2022-04-07;$30,00;$0,00;$1,67;$28,33
tiSjb5MeJH;J5R3p+z6D5;3ZksraziGv;Monthly;2022-04-07;$30,00;$0,00;$1,67;$28,33
Oxxi96pyq9;LihbmywW8p;3ZksraziGv;Monthly;2022-04-07;$30,00;$0,00;$1,67;$28,33
w+X8hYDBKU;4JCEqjNCCI;3ZksraziGv;Monthly;2022-04-07;$30,00;$0,00;$3,09;$26,91
U73SnuiYLt;iRkY0qOK6I;3ZksraziGv;Monthly;2022-04-07;$30,00;$0,00;$1,67;$28,33
yiLhsJxg5W;+VMCgKWZXg;3ZksraziGv;Monthly;2022-04-07;$30,00;$0,00;$3,09;$26,91
nmh58cStsx;kuq91CKhrf;3ZksraziGv;Monthly;2022-04-07;$30,00;$0,00;$3,09;$26,91
u+enjGIsRC;SKjQUolkhp;3ZksraziGv;Monthly;2022-04-07;$30,00;$0,00;$1,97;$28,03
mEWHpptlVx;YPfHQNDXAK;3ZksraziGv;Monthly;2022-04-07;$30,00;$0,00;$0,00;$30,00
APDYSR5tXp;iQ4ego6R8B;3ZksraziGv;Monthly;2022-04-07;$30,00;$0,00;$1,97;$28,03
QFBhTLvuIm;s63uwzJiXd;3ZksraziGv;Monthly;2022-04-07;$30,00;$0,00;$1,67;$28,33
GCvANAaINT;HbuJVlwTgj;3ZksraziGv;Monthly;2022-04-07;$30,00;$0,00;$1,97;$28,03
ylRoVeQCBH;Rh9NITqzf8;3ZksraziGv;Monthly;2022-04-07;$30,00;$0,00;$3,09;$26,91
0SJhamguN8;Y2ykBTKhLM;3ZksraziGv;Monthly;2022-04-07;$30,00;$0,00;$1,97;$28,03
1N2VpqvPz0;MJxqO/Nj+k;3ZksraziGv;Monthly;2022-04-07;$30,00;$0,00;$1,67;$28,33
XgEUVkTqAf;uU2heQE2wN;3ZksraziGv;Monthly;2022-04-07;$30,00;$0,00;$1,97;$28,03
EpreESVhUv;NnMO2uKIAD;3ZksraziGv;Monthly;2022-04-07;$30,00;$0,00;$3,09;$26,91
T5/T1m/UTN;lh+RODE8iO;3ZksraziGv;Monthly;2022-04-07;$30,00;$0,00;$1,67;$28,33
xfo7HgP3MR;Safm8bfGrV;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$3,09;$26,91
dLupZPk3h6;V+luHYTBQG;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
DdjrhyCQlU;eUNj8pXGPH;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
hRdDWhEYJX;9UpI6RIVJF;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
FfaFrJt88T;QsmrPDRiow;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$2,64;$27,36
SqNBtCB+RT;UtUiTkoyvN;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,97;$28,03
4DWffDPhc5;eM+KpgJdZz;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$2,64;$27,36
PZdU1mXBqM;BNR63x961W;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,97;$28,03
mTOwnZs7eH;vAFRZlJk9U;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
FdoKjmiRiW;Oa6hTD+JkG;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
fLT8okutlz;IwTZfphRTh;4tWDsR5/vb;Annual;2022-04-08;$275,00;$77,00;$8,02;$189,98
ZqBitnvyam;nSMUOqq/az;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,97;$28,03
6xiaDZUswU;oimCgjQ/u0;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
jdTwq57VO2;1Aa2laatbW;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$3,09;$26,91
Qj1RZWfuo1;Nku/6a6BWH;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,97;$28,03
lJ8qRkYnY6;pKexYlVSMg;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
c2O9CB1fqN;AzViJEWtHs;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,97;$28,03
2asfCTU00O;tTsQRA5TmX;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,97;$28,03
CmVnoVMUcP;ffvdNUNbzr;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
+v2VFWMOa/;JyaHg3zysF;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
XLGFR3l3RN;zaQA5ghO8Q;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
dNzdqFoMLD;4gkmX1ktPD;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
ajdfkWDSQf;uZoFDRqIiK;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
OL/78sDaVw;zl0ufwqW6m;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$2,64;$27,36
Xc+hv3h0k2;elJDmcsUq6;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
E9uwHj4pvZ;tE1V4DSDrw;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,97;$28,03
Mpvyrskypc;PT4lkkVkYx;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
Cezkg4Fnik;b/BuxzYBtM;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$2,64;$27,36
agqkaDQoBu;ckewRknbUd;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
bbMoCj3X2I;9o7KcQcoTO;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
xsBdEUDGOu;ZlUGxcEU1Z;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,97;$28,03
q79qEptN69;FAH0XaeGXq;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$2,64;$27,36
ygscuLHyiP;Ruc85XixyI;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$3,09;$26,91
kTexJFrRPl;Vj03lWQ/BF;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
hnIHPG1EeS;PZYPLrDXOA;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
q1uQukWdwK;wPpm0X3lC/;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
ElD7WDm2aD;0SxQCGkOXt;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
2tB49/z0m4;fMeJ4mQqE5;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$0,00;$30,00
aPAIt+jbeu;fyamsPO/j4;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
JnnYeUt7tH;8j2uyVc0sO;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
8r7DSk1qXD;fAN4SLDp2/;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,97;$28,03
3Fbkx4LYgR;cRQW+6HTym;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,97;$28,03
8XmxvnMUsM;4AgP6+Gey9;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,97;$28,03
pHwV5AlQ44;ToWBfVqP2M;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$3,09;$26,91
4ZlmAQIQeC;Gz4j1+m+Zn;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
Dexdpx5/JS;SaCEO4Ejat;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
k9qAffg/Al;CEIHCBFsaE;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
OJVdpPdFgd;SQIfUwGs+6;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,97;$28,03
H915kL3caS;+4az0TH3/7;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
DWK9S3a36D;Ly2An8uN1m;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
w45C86WpmD;kTke9qwT1v;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$2,64;$27,36
OQc9rJZDHC;/JxHJuGMZ2;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$2,64;$27,36
CM25WCT8m3;XDQgIq0FkB;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,97;$28,03
BdIHwlRxq8;eiFc/H+vVX;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,97;$28,03
JDSkmTD431;GQzhEkeRgY;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
kgzQq7FuIg;Aw4ACglgHl;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
9bX6zyEwP8;bqgLmDXXTF;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,97;$28,03
2D9n3fAdJn;c0/uSIrw0E;3ZksraziGv;Monthly;2022-04-08;$30,00;$7,50;$1,45;$21,05
3I+fk+7H8o;PNFduCzYAl;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$3,09;$26,91
c4D21ImhQG;u/l+h3FiY3;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$3,09;$26,91
gffDFxL5AY;6M+4DNPwb7;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,97;$28,03
2b+8KgCEHX;I0B4AtAqwe;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
+BhDpssIKQ;t8QY3iguhi;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
smg/XfXdD+;1rKFDaYr/I;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
7AbquZ7iyQ;slJjVwPR/F;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,97;$28,03
zOTYxOqebW;Yiixu+LRgQ;3ZksraziGv;Monthly;2022-04-08;$30,00;$0,00;$1,67;$28,33
tK4pA2GBty;sqsT88gjL1;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
J961GZTlli;sUqrDEI5V9;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
VWmi/5xBP+;OKclBOcRv5;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
egmIqEAGKu;Vd4Wpo0f+Y;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
/APspJ700f;8/Ptb/5nMd;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
he1ovtnETg;eghXm7qQrN;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$3,09;$26,91
WjRi0geW6P;wRwy/VA9Iu;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$0,00;$30,00
i1A90O5RDP;zzozXjrWcS;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$2,64;$27,36
JWxJvG4F68;3XcC5JeVkk;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
p8kCX8CkJx;EUAenfVanI;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,97;$28,03
JXN/fAqGvQ;P/Io0apTWB;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$0,00;$30,00
Ve5t4tbp41;pfE3B1GtFG;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
oMCyZhmxOX;SFBhQVY8Wj;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,97;$28,03
xD1+8gq53H;Uebq17oh11;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$3,09;$26,91
yDwIG2Koer;Ht5qpisULW;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,97;$28,03
58arANHBow;5AgiJDdI8S;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
ljBl7Y+zsv;VPZ+mGd5up;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
+EZlUV2rq+;VcvYF3laSZ;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
Hwb3lMtDQi;hRDZjjVvfk;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,97;$28,03
Z6YT+g1IDF;fGZ+7+nPWs;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,97;$28,03
qjJu+OgTnj;d3vH22WslN;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$3,09;$26,91
AiAnwmQwc1;hOLeZJ0k/H;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
S1P4bDuGjg;kCUa72NhJg;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,97;$28,03
vXmN62Slkp;qxLoVQHwTF;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,97;$28,03
PClvepJ+Od;Xvns0jOmn4;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,97;$28,03
gwqyK5Iltb;nNO2af0/gH;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,97;$28,03
oVstIfPjvk;3/xONiVZsf;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$2,64;$27,36
xDacw4dhjx;cuhgLgxERU;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
1mWp0mYaVK;JcrrfIQdI5;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$2,64;$27,36
cT0Otee+fP;Yo2tf5clYG;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,97;$28,03
AdIJ4qsegA;lMw++UZmPX;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
CmAfrwHSzQ;GOEnnINp3Q;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
t4sgPYqhDQ;c4GG6r06XV;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,97;$28,03
LdhaNvA3rH;DZhicxQc5Q;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
Ai0Yq8m8uz;BDmynguofX;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
5Nob6H6GHV;nF0ONB5Rc+;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,97;$28,03
dV5q8gnG/j;/xOhhtDCDp;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
LF/Ya/ul91;Q6+btdcKb5;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
HCm/0km0ZG;CnNZUslEJ9;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
y7vZ+lnN66;fduOzGqm0L;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
A42oryIpLX;3YkOt60e1h;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$0,00;$30,00
XCAfuLyMdk;QAgyMvx769;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$2,64;$27,36
3Re3f2rxYt;k29LjLoOWn;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
xzKjapfOkv;PwCRIFCATd;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
uFhFGZHc/f;yKpKdP7c9D;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$2,64;$27,36
k0wykIbLGY;3x7peTAFr7;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
UoXmh7+CcR;pwXTOX7jG7;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,97;$28,03
8rJ7N4lYdR;bzBtKWvqAK;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,97;$28,03
vk0ibSJoTU;SbbU7fznzz;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$2,64;$27,36
covIPBpDMM;+3SY+ycrLR;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,97;$28,03
cQhqCyr7nh;ZFEMcK/V4q;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
Nz3z4+tTQy;tJOm/to43j;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$3,09;$26,91
AnqtpmwgKN;OW2H61RQus;4tWDsR5/vb;Annual;2022-04-09;$275,00;$77,00;$20,33;$177,67
CJumRZQTW3;hKubNpyfQt;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
TgYVDeHPKE;SiE2J1mnre;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$2,64;$27,36
rR4oThR88l;T/EYf00I+F;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$3,09;$26,91
gPnjJ6CXir;RkIB0vDSQ6;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,97;$28,03
b2XLEmH+AU;jdR7oLEhgi;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
XBD/M5pSN9;KhjIqYSe7B;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
lNQPbmYZ2A;FUBGh2iCgv;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$3,09;$26,91
LHEY8xfbaa;DXiaepEVRQ;3ZksraziGv;Monthly;2022-04-09;$30,00;$0,00;$1,67;$28,33
F9nEMU7DCb;Thyfn9bbKM;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,97;$28,03
EldsCmj2hM;xwXRJau/Ec;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,67;$28,33
r7BcNCyRju;PUScCZVOth;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,67;$28,33
1HBayigcSv;4OReAQCK8c;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,97;$28,03
LIBAmWOKvY;W6y+XUbeYT;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$2,64;$27,36
zBwmyg7azV;vXUBUYdENK;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,67;$28,33
T1iGpjOhkK;xTZ1vzYnAI;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,97;$28,03
PNnQTuXCnm;vQFV/WFxte;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$0,00;$30,00
ee0XdDYlzc;cT+/oEETKX;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,97;$28,03
hAeNry/ZqN;5IAZeyIcOT;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$2,64;$27,36
h+ks9EsUg+;hhccQqokjL;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$2,64;$27,36
sgN22onD6G;j0rDKNe59N;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,97;$28,03
BZEzO8Qxp2;GaiKkujlaw;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,67;$28,33
EJn+GMuc1s;9uaCCEHW2Z;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$2,64;$27,36
3XTei61P9m;ZH58DQfgIG;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,67;$28,33
b0C22Nm6Ka;moq44VJdRJ;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$2,64;$27,36
LjBGxRmEb7;700CjESD3t;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$3,09;$26,91
IPNLGKPkFm;xy0EWYfS6y;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$0,00;$30,00
lxfOTVIYSE;0IquafNOJa;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,67;$28,33
J+YpZlGQM4;8bV4rG63Pi;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,67;$28,33
iYuYqN/7DV;xDzRERptbl;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$2,64;$27,36
zs3L3gkvAg;s9WDdPiyhH;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,67;$28,33
EGRAyaxlkZ;vjszKImii4;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$2,64;$27,36
u7ItDC14oM;ClTc68TWMi;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,97;$28,03
gbKhEIpkQ3;25y0Z20gbT;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$0,00;$30,00
guRWQtHj3v;as8DbhOwKi;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,67;$28,33
/lmViCzSv8;CqdsSXXSNU;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,97;$28,03
czcdj+YOwx;bg/76DtOjO;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,97;$28,03
lNQb0I3qBU;7QBku0rKEr;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,97;$28,03
F8ru1Wa6iW;3HYbAh8TN3;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,67;$28,33
znExun0E6i;PU+NxXtmDK;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,67;$28,33
62xUvK5K58;xzIKDKOcxz;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,67;$28,33
qMuxgefgGu;x7NiNRzPJ5;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,67;$28,33
1LFFXLbNCN;eNgz8pwI7Q;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$2,64;$27,36
tMiofQCn4g;xb9ADXpBaJ;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$2,64;$27,36
lrWQqy1Jo3;wiQ/XmqXn1;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$2,64;$27,36
jJh8Dza/2w;0XMutiO+lJ;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,67;$28,33
8565rQuoJe;JHzKK+Fw+g;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,67;$28,33
ixdF5JxqZ6;hKdmHRenjw;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$3,09;$26,91
pDiaZC/GWG;lrt38EoTLe;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,97;$28,03
+QeLYyGOyb;yIwBIIOKKo;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,67;$28,33
H1s0/+cl2c;l6qtSq513q;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,97;$28,03
J1q87/+VTI;RYa3hiIkkh;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$2,64;$27,36
/VjI04iqoW;N1T7cdTgsg;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,97;$28,03
y1i9K+zVWx;sPYaCc+ww7;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$0,00;$30,00
+8Za2/TtxF;C2IPsCpXaZ;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,97;$28,03
q4HvGvHCo8;b2sP1jdTAK;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,97;$28,03
L+x0McCpXT;SGp93CVNtB;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$3,09;$26,91
Fc/swyJsUI;WXHTrYnX1X;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,97;$28,03
H13ESJ/EvB;CdVF889tlP;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,97;$28,03
lPsNyDHga4;XRyXxbNfMJ;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,67;$28,33
DGS0eTilXC;135lC52rqS;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,97;$28,03
61VDkC+qrn;tRa0BmMQNb;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,97;$28,03
qG3mZEqLdD;Yi64jUC1oJ;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,67;$28,33
ruo/95+aJH;5rwR0l+1TK;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,47;$28,53
lVhoeDvSk8;KW165hmMx1;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$3,09;$26,91
8EIa3BCcmK;DtIOEh9lzN;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,97;$28,03
nfqpsH6pLR;B/65bTdpPa;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,97;$28,03
EDrMU0YoTw;7RiqTZrDcB;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$3,09;$26,91
jlkO6SGiV9;ND92knVdDs;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,67;$28,33
olHuHqLBe9;i2gDaTd9Nd;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,97;$28,03
C/FLzm3jwr;8lwJmjdvxR;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,67;$28,33
Pshl0Wag1k;l3Pr8l7oDA;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,67;$28,33
LRAydXRTrR;A9QepM3mKE;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$2,64;$27,36
IhJbIL0Kfq;5nLXoz8UKh;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,97;$28,03
vuX7U9XKZ7;u21QCYdNki;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,67;$28,33
yfZEm8r5B3;4WRHx0LtKi;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$1,67;$28,33
vh4XNN0jE5;Y9q8712c6q;3ZksraziGv;Monthly;2022-04-10;$30,00;$0,00;$2,64;$27,36
npzgnY3XSc;Z9Azp9oypZ;3ZksraziGv;Monthly;2022-04-11;$30,00;$0,00;$1,97;$28,03
guSauOFb9y;qhQHefHwC5;3ZksraziGv;Monthly;2022-04-11;$30,00;$0,00;$1,67;$28,33
GI+0YrMVun;Oif7Wii9gz;3ZksraziGv;Monthly;2022-04-11;$30,00;$0,00;$1,67;$28,33
NJIljgpMx4;RDMwG8SAcy;3ZksraziGv;Monthly;2022-04-11;$30,00;$0,00;$1,97;$28,03
